classification_delta_id,path,nodi_workstream,comsol_workstream,delta_class,resolution,authorization_impact
G2Y-CLASS-0385,full_chip/dwg_analysis/FULL_CHIP_STAGE24_TDS_SIZEBIN_WALL_SINK_REVIEW_strongsink_audit_stage117_bonded_ports_bin100_sink0p1_20260607.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0386,full_chip/dwg_analysis/FULL_CHIP_STAGE26_MONTE_CARLO_CLOGGING_AUDIT_literature_envelope_seed1.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0387,full_chip/dwg_analysis/FULL_CHIP_STAGE30_PLUS_ROADMAP_SYNTHESIS.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0388,full_chip/dwg_analysis/FULL_CHIP_STAGE30_TO_39_EXECUTION_SUMMARY.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0389,full_chip/dwg_analysis/FULL_CHIP_STAGE44_TO_50_P2_TO_P10_REALISM_EXECUTION_SUMMARY.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0390,full_chip/dwg_analysis/TEMP_EXTERNAL_AI_REVIEW_PROMPT_FOR_FULL_CHIP.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0391,full_chip/dwg_analysis/TEMP_FULL_CHIP_MODELING_AND_SIMULATION_BRIEF_FOR_EXTERNAL_AI_REVIEW.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0393,full_chip/dwg_analysis/stage148_top_priority_cases.csv,QCH,EDGE,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0394,full_chip/dwg_analysis/stage31_edge_failed_L10_nominal_3e9_per_ml_rescaled_summary.csv,EDGE,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0396,full_chip/dwg_analysis/transported_position_source_outputs_20260621/TPD_SRC_001_W800_D900_A85_220NM_transported_position_distribution.csv,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0397,full_chip/dwg_analysis/transported_position_source_outputs_20260621/TPD_SRC_002_W800_D900_A85_300NM_raw_bin_integrals.csv,EDGE,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0398,full_chip/dwg_analysis/transported_position_source_outputs_20260621/TPD_SRC_002_W800_D900_A85_300NM_transported_position_distribution.csv,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0400,full_chip/dwg_analysis/transported_position_source_outputs_20260621/TPD_SRC_003_W800_D1200_A87_220NM_transported_position_distribution.csv,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0402,full_chip/dwg_analysis/transported_position_source_outputs_20260621/TPD_SRC_004_W800_D1200_A87_300NM_transported_position_distribution.csv,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0403,roadmap/154_NODI_COMSOL_launch_review_contract_handoff_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0404,roadmap/155_NODI_COMSOL_report154_review_integration_overlay_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0405,roadmap/AS_IS_TO_BE_STATUS.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0406,roadmap/CHI_SELECTED_BRIDGE_DRY_READINESS_REPORT_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0407,roadmap/CLOGGING_EVENT_TREE_AND_LOCAL_Q_SCOPE_PACKET_20260621.md,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0410,roadmap/COMSOL_GATE2A_NODI_BINDING_MANIFEST_20260627.csv,BINDING,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0411,roadmap/COMSOL_GATE2A_NODI_BINDING_PACKET_20260627.md,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0414,roadmap/COMSOL_GATE2B_NODI_ALLOWED_CONTEXT_ROWS_20260627.csv,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0415,roadmap/COMSOL_GATE2B_NODI_CONTEXT_ONLY_SUPPORT_PACKET_20260627.md,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0416,roadmap/COMSOL_GATE2B_NODI_QUARANTINE_REVIEW_ONLY_ROWS_20260627.csv,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0417,roadmap/COMSOL_GATE2B_QCH_FORMAL_SIDECAR_REQUIREMENTS_20260627.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0419,roadmap/COMSOL_GATE2C_BINDING_ALIGNMENT_ERRATA_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0420,roadmap/COMSOL_GATE2C_BINDING_ALIGNMENT_MANIFEST_20260628.csv,BINDING,EDGE,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0421,roadmap/COMSOL_GATE2C_BINDING_ALIGNMENT_MASTER_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0423,roadmap/COMSOL_GATE2C_EDGE4_EDGE20_POLICY_CANDIDATE_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0424,roadmap/COMSOL_GATE2C_EDGE4_EDGE20_POLICY_CANDIDATE_20260628.md,EDGE,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0425,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_20260628.csv,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0426,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_PACKET_20260628.md,QCH,EDGE,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0427,roadmap/COMSOL_GATE2C_QCH_FORMAL_SIDECAR_FEASIBILITY_GAP_20260628.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0428,roadmap/COMSOL_GATE2C_QCH_FORMAL_SIDECAR_TEMPLATE_20260628.csv,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0429,roadmap/COMSOL_GATE2C_REDUCED_SCOPE_DECISION_PACKET_20260628.md,QCH,EDGE,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0430,roadmap/COMSOL_GATE2C_REDUCED_SCOPE_DECISION_TABLE_20260628.csv,TPD_PRS_PROXY,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0433,roadmap/COMSOL_GATE2D_REDUCED_SCOPE_CONTEXT_ONLY_CANDIDATE_20260628.csv,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0434,roadmap/COMSOL_GATE2D_REDUCED_SCOPE_CONTEXT_ONLY_CANDIDATE_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0436,roadmap/COMSOL_GATE2E_EDGE4_EDGE20_MINIMAL_DELIVERABLE_SKELETON_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0437,roadmap/COMSOL_GATE2E_EDGE4_EDGE20_POLICY_EVIDENCE_REQUIREMENTS_20260628.csv,EDGE,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0438,roadmap/COMSOL_GATE2E_EDGE4_EDGE20_POLICY_REVIEW_PACKET_20260628.md,EDGE,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0439,roadmap/COMSOL_GATE2E_EXPANSION_WORKSTREAM_MASTER_PLAN_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0440,roadmap/COMSOL_GATE2E_MINIMAL_DELIVERABLE_MASTER_PACKET_20260628.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0442,roadmap/COMSOL_GATE2E_QCH_FORMAL_SIDECAR_MINIMAL_TEMPLATE_20260628.csv,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0443,roadmap/COMSOL_GATE2E_QCH_FORMAL_SIDECAR_MOCK_GAP_ROWS_20260628.csv,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0444,roadmap/COMSOL_GATE2E_QCH_FORMAL_SIDECAR_PREFLIGHT_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0445,roadmap/COMSOL_GATE2E_QCH_FORMAL_SIDECAR_RECEIPT_REQUIREMENTS_20260628.csv,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0450,roadmap/COMSOL_GATE2F_EDGE4_EDGE20_REVIEW_EVIDENCE_CANDIDATE_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0451,roadmap/COMSOL_GATE2F_EDGE4_EDGE20_REVIEW_EVIDENCE_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0452,roadmap/COMSOL_GATE2F_EDGE_EXCLUSIONS_CARRY_FORWARD_20260628.csv,EDGE,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0453,roadmap/COMSOL_GATE2F_EDGE_LOSS_ERROR_SEMANTICS_CANDIDATE_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0455,roadmap/COMSOL_GATE2F_EDGE_REVIEW_EVIDENCE_MANIFEST_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0456,roadmap/COMSOL_GATE2F_EDGE_REVIEW_EVIDENCE_MASTER_PACKET_20260628.md,QCH,EDGE,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0457,roadmap/COMSOL_GATE2F_EDGE_REVIEW_EVIDENCE_VALIDATION_20260628.csv,EDGE,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0458,roadmap/COMSOL_GATE2G_EDGE4_EDGE20_STRUCTURAL_COVERAGE_PROOF_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0460,roadmap/COMSOL_GATE2G_EDGE_BLOCKER_CARRY_FORWARD_20260628.csv,EDGE,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0461,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MANIFEST_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0462,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_MASTER_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0463,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_REQUIREMENTS_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0464,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_REQUIREMENTS_PACKET_20260628.md,EDGE,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0465,roadmap/COMSOL_GATE2G_EDGE_LOSS_ERROR_CLOSURE_VALIDATION_20260628.csv,EDGE,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0466,roadmap/COMSOL_GATE2G_EDGE_NODI_RECEIPT_SUPPORT_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0467,roadmap/COMSOL_GATE2G_EDGE_POLICY_OPTION_MATRIX_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0468,roadmap/COMSOL_GATE2H_EDGE20_RESOLVED_EVIDENCE_CONTRACT_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0470,roadmap/COMSOL_GATE2H_EDGE20_RESOLVED_EVIDENCE_GAP_REGISTER_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0471,roadmap/COMSOL_GATE2H_EDGE_CLOSURE_EVIDENCE_AVAILABILITY_VALIDATION_20260628.csv,EDGE,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0473,roadmap/COMSOL_GATE2H_EDGE_EXISTING_EVIDENCE_AVAILABILITY_AUDIT_20260628.csv,EDGE,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0474,roadmap/COMSOL_GATE2H_EDGE_EXISTING_EVIDENCE_AVAILABILITY_PACKET_20260628.md,EDGE,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0475,roadmap/COMSOL_GATE2H_EDGE_MONOTONICITY_CONSERVATIVENESS_REPRO_CHECKS_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0476,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MANIFEST_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0477,roadmap/COMSOL_GATE2H_GATE2I_EDGE_CLOSURE_CONTRACT_MASTER_PACKET_20260628.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0478,roadmap/COMSOL_GATE2H_NON_EDGE_CARRY_FORWARD_AND_HOOKS_20260628.csv,EDGE,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0479,roadmap/COMSOL_GATE2I_EDGE_CLOSURE_EVIDENCE_PACKAGE_TEMPLATE_20260628.csv,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0481,roadmap/COMSOL_GATE2I_EDGE_CLOSURE_NEGATIVE_FIXTURES_20260628.csv,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0482,roadmap/COMSOL_GATE2I_EDGE_CLOSURE_POSITIVE_MINIMAL_FIXTURE_SCHEMA_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0483,roadmap/COMSOL_GATE2J_2K_2L_2M_NODI_SUBMISSION_CONTRACT_MASTER_PACKET_20260628.md,QCH,EDGE,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0484,roadmap/COMSOL_GATE2J_EDGE_FIELD_RULE_FIXTURE_CROSSWALK_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0485,roadmap/COMSOL_GATE2J_EDGE_NODI_CONTRACT_ASSIMILATION_MATRIX_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0487,roadmap/COMSOL_GATE2J_EDGE_NODI_CONTRACT_GAP_REGISTER_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0488,roadmap/COMSOL_GATE2J_EDGE_SOURCE_RECEIPT_BUNDLE_REQUIREMENTS_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0489,roadmap/COMSOL_GATE2J_EDGE_SUBMISSION_ADAPTER_SCHEMA_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0490,roadmap/COMSOL_GATE2J_EDGE_SUBMISSION_ENVELOPE_REQUIREMENTS_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0491,roadmap/COMSOL_GATE2K_EDGE_CLOSURE_NEGATIVE_FIXTURE_RESULTS_20260628.csv,QCH,EDGE,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0492,roadmap/COMSOL_GATE2K_EDGE_CLOSURE_SUBMISSION_MANIFEST_TEMPLATE_V2_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0493,roadmap/COMSOL_GATE2K_EDGE_CLOSURE_SUBMISSION_PACKAGE_TEMPLATE_V2_20260628.csv,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0495,roadmap/COMSOL_GATE2K_EDGE_CLOSURE_SUBMISSION_VALIDATION_RULES_V2_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0503,roadmap/COMSOL_GATE2M_INTEGRATED_PACKAGE_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0504,roadmap/COMSOL_GATE2N_TO_GATE2R_EXCHANGE_BUNDLE_RC1_MASTER_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0505,roadmap/COMSOL_GATE2O_NODI_EXCHANGE_BUNDLE_RC1_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0507,roadmap/COMSOL_GATE2P_EDGE_SYNTHETIC_SCHEMA_PACKAGE_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0508,roadmap/COMSOL_GATE2P_QCH_SYNTHETIC_SCHEMA_PACKAGE_20260628.csv,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0509,roadmap/COMSOL_GATE2P_SYNTHETIC_DRY_RUN_SUBMISSION_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0510,roadmap/COMSOL_GATE2Q_BINDING_REPAIR_WORK_ORDER_20260628.csv,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0511,roadmap/COMSOL_GATE2Q_EDGE_NUMERIC_CLOSURE_WORK_ORDER_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0512,roadmap/COMSOL_GATE2Q_QCH_FORMAL_SIDECAR_WORK_ORDER_20260628.csv,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0513,roadmap/COMSOL_GATE2Q_REAL_EVIDENCE_WORK_ORDER_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0514,roadmap/COMSOL_GATE2R_NODI_INTERFACE_FREEZE_CANDIDATE_RC1_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0515,roadmap/COMSOL_GATE2S_TO_GATE2X_DEEP_INTERFACE_AUDIT_MASTER_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0519,roadmap/COMSOL_GATE2T_LINEAGE_AND_GAP_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0520,roadmap/COMSOL_GATE2V_ADVERSARIAL_MUTATION_BATTERY_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0521,roadmap/COMSOL_GATE2W_BILATERAL_CONFORMANCE_CERTIFICATE_RC2_20260628.csv,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0523,roadmap/COMSOL_GATE2X_EDGE_POLICY_NOT_APPROVED_AUDIT_20260628.csv,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0524,roadmap/COMSOL_GATE2X_NO_AUTH_DRIFT_SCAN_PACKET_20260628.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0525,roadmap/COMSOL_GATE2_NODI_CONTEXT_EXPORT_INDEX_20260627.csv,TPD_PRS_PROXY,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0526,roadmap/COMSOL_GATE2_NODI_CONTEXT_EXPORT_PACKET_20260627.md,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0527,roadmap/COMSOL_GATE_ROW_CONTRACT_20260616.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0528,roadmap/COMSOL_GATE_ROW_CONTRACT_DRAFT_20260616.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0529,roadmap/COMSOL_GATE_ROW_GENERATOR_PLAN_20260616.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0530,roadmap/COMSOL_GATE_ROW_VALIDATION_REPORT.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0531,roadmap/COMSOL_GEOMETRY_DESCRIPTOR_VALIDATION_REPORT_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0532,roadmap/COMSOL_SIDE_NODI_NEXT_ARTIFACTS_INGESTION_CONTRACT_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0533,roadmap/COMSOL_SIDE_POST_REPORT156_READINESS_INDEX_20260617.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0534,roadmap/EV_PBS_ADSORPTION_AGGREGATION_PHYSICS_CONTRACT_SKELETON_PACKET_20260624.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0535,roadmap/EV_PBS_CODE_MODEL_REVIEW_ROUND12_V4_NORMAL_WALL_TAU_RUNNER_20260628.md,V4,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0536,roadmap/EV_PBS_CODE_MODEL_REVIEW_ROUND1_20260627.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0538,roadmap/EV_PBS_CODE_MODEL_REVIEW_ROUND23_EXISTING_OUTPUT_V4_BINDING_GATE_20260628.md,BINDING,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0539,roadmap/EV_PBS_CODE_MODEL_REVIEW_ROUND25_P1C_HYDRAULIC_FEEDBACK_GOVERNANCE_20260628.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0541,roadmap/EV_PBS_CODE_MODEL_REVIEW_ROUND5_HIGH_RISK_CODE_QUEUE_20260628.md,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0542,roadmap/EV_PBS_CODE_MODEL_REVIEW_ROUND8_CLAIM_CANONICAL_GUARDS_20260628.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0543,roadmap/EV_PBS_ENTRANCE_LOCAL_Q_EFFECTIVE_APERTURE_CLOSEOUT_PACKET_20260623.md,QCH,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0544,roadmap/EV_PBS_ENTRANCE_LOCAL_Q_EFFECTIVE_APERTURE_MODEL_SPEC_20260623.csv,EDGE,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0545,roadmap/EV_PBS_ENTRANCE_LOCAL_Q_EFFECTIVE_APERTURE_PACKET_20260623.md,BINDING,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0546,roadmap/EV_PBS_EVENT_TREE_ODE_DESATURATION_INTEGRATION_PACKET_20260623.md,EDGE,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0547,roadmap/EV_PBS_EVENT_TREE_ODE_DESATURATION_SUBGRID_QUEUE_20260623.csv,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0548,roadmap/EV_PBS_FASTLANE_BRIDGE_PREFLIGHT_PACKET_20260621.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0549,roadmap/EV_PBS_FASTLANE_CLAIM_LADDER_PACKET_20260621.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0550,roadmap/EV_PBS_FASTLANE_FIRST_DRY_ASSEMBLY_PACKET_20260621.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0551,roadmap/EV_PBS_FASTLANE_FIRST_DRY_FIGURE_PACKET_20260621.md,QCH,BINDING,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0552,roadmap/EV_PBS_FASTLANE_FIRST_PACKET_CLOSEOUT_20260621.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0553,roadmap/EV_PBS_FASTLANE_QC_GAP_PACKET_20260621.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0554,roadmap/EV_PBS_FIGURE_CLAIM_CAPTION_GUARD_20260622.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0555,roadmap/EV_PBS_HISTORICAL_FIGURE_REPORT_WORKSPACE_AUDIT_ROUND18_20260628.md,QCH,strong-claim,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0556,roadmap/EV_PBS_HISTORICAL_RUNNABLE_QUEUE_QUARANTINE_REVIEW_ROUND27_20260628.md,LOCAL_Q,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0557,roadmap/EV_PBS_LOCAL_Q_BRIDGE_SURFACE_ENV_RERUN_BY_ENVELOPE_20260624.csv,EDGE,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
G2Y-CLASS-0558,roadmap/EV_PBS_LOCAL_Q_BRIDGE_SURFACE_ENV_RERUN_RESULTS_20260624.csv,EDGE,local-Q,classification_rule_difference,adapter gap only; no policy or authorization effect,none
