scan_id,source_side,path,forbidden_term,term_present,context_classification,drift_status
NODI-G2W-FORBID-00092,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_EDGE4_EDGE20_POLICY_CHECKLIST_20260628.csv,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00093,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_EDGE4_EDGE20_POLICY_CHECKLIST_20260628.csv,time-to-clog,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00094,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_EDGE4_EDGE20_POLICY_CHECKLIST_20260628.csv,recovery,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00095,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_EDGE4_EDGE20_POLICY_CHECKLIST_20260628.csv,fabrication release,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00096,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_EDGE4_EDGE20_POLICY_CHECKLIST_20260628.csv,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00097,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_EDGE4_EDGE20_POLICY_CHECKLIST_20260628.csv,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00098,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_EDGE4_EDGE20_POLICY_CHECKLIST_20260628.csv,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00099,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_EDGE4_EDGE20_POLICY_CHECKLIST_20260628.csv,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00100,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_EDGE4_EDGE20_POLICY_CHECKLIST_20260628.csv,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00101,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,q_ch weighting,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00102,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00103,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00104,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,chi_selected,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00105,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00106,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,JOINT_ROUTE_CLASS,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00107,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,JRC,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00108,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,yield,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00109,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,winner,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00110,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00111,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00112,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00113,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,time-to-clog,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00114,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,recovery,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00115,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,fabrication release,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00116,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00117,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00118,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00119,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00120,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_LEDGER_SUPPORT_PARENT_CHILD_MAP_20260628.csv,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00121,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,q_ch weighting,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00122,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00123,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00124,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,chi_selected,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00125,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00126,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,JOINT_ROUTE_CLASS,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00127,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,JRC,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00128,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,yield,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00129,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,winner,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00130,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00131,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00132,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00133,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,time-to-clog,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00134,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,recovery,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00135,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,fabrication release,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00136,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00137,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00138,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00139,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00140,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_PRS_COVERAGE_VERDICT_20260628.csv,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00141,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,q_ch weighting,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00142,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,q_ch*eta,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00143,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,q_ch*chi*eta,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00144,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,chi_selected,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00145,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,route_score,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00146,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,JOINT_ROUTE_CLASS,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00147,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,JRC,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00148,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,yield,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00149,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,winner,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00150,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,detection_probability,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00151,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00152,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00153,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,time-to-clog,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00154,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,recovery,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00155,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,fabrication release,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00156,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00157,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00158,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00159,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00160,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_QCH_FORMAL_SIDECAR_ACCEPTANCE_CHECKLIST_20260628.csv,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00161,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,q_ch weighting,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00162,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00163,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00164,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,chi_selected,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00165,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00166,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,JOINT_ROUTE_CLASS,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00167,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,JRC,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00168,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,yield,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00169,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,winner,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00170,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00171,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00172,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00173,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,time-to-clog,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00174,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,recovery,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00175,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,fabrication release,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00176,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00177,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00178,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00179,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00180,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2C_SELF_REVIEW_FINDINGS_20260628.csv,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00181,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_ACCEPTANCE_LEDGER_BLOCKER_CARRY_FORWARD_20260628.csv,q_ch weighting,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00182,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_ACCEPTANCE_LEDGER_BLOCKER_CARRY_FORWARD_20260628.csv,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00183,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_ACCEPTANCE_LEDGER_BLOCKER_CARRY_FORWARD_20260628.csv,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-00184,NODI,C:/Users/Yan/Desktop/Yan/codex project/nodi_simulator（usb）/reports/joint_interface_20260628/NODI_COMSOL_GATE2D_ACCEPTANCE_LEDGER_BLOCKER_CARRY_FORWARD_20260628.csv,chi_selected,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
