census_id,relative_path,sha256,file_size,safe_read_status,row_count,column_count,schema_fingerprint,matched_keywords,candidate_workstream,evidence_class_guess,safe_to_use_for_policy_review,reason_not_sufficient,claim_boundary,blocked_use,required_next_gate
NODI-G2S-CENSUS-0132,roadmap/COMSOL_GATE2T_LINEAGE_AND_GAP_PACKET_20260628.md,9efb7d0051a45b72dcc2d0aab9959de9310f71fd47b4827a4c6caddbc7aacd4f,684,READ,0,0,NO_SCHEMA,GATE2|EDGE|QCH|NODI|BINDING|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0133,roadmap/COMSOL_GATE2V_ADVERSARIAL_MUTATION_BATTERY_PACKET_20260628.md,5cd4f52dc588a1a0da2c6ca28c1bee393f53c0847ab47eb2fb8fd59e7b441d1e,628,READ,0,0,NO_SCHEMA,GATE2|EDGE|QCH|NODI|BINDING|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0134,roadmap/COMSOL_GATE2X_NO_AUTH_DRIFT_SCAN_PACKET_20260628.md,e29ccfad89be51097fe0d416af26e7ab7362ff1504cdb8b4736683fc08c3d819,607,READ,0,0,NO_SCHEMA,GATE2|EDGE|QCH|NODI|BINDING|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0135,full_chip/dwg_analysis/FULL_CHIP_STAGE143_CORRECTION_ROADMAP_AFTER_CLAUDE.md,10c27ac067c7899f3d3cd9a0cfb5f5c502529eac201afca8da0d2a2685f7d056,11474,READ,0,0,NO_SCHEMA,EDGE|BINDING|SURFACE|CLOG|ROUTE|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0136,full_chip/dwg_analysis/FULL_CHIP_STAGE149_COMPLETE_CORRECTED_SIMULATION_MASTER_DOCUMENT.md,9fad265a339e8d9ddc168df2768226aea9e63b4904c4057cd13adb91a1b686f1,4377,READ,0,0,NO_SCHEMA,EDGE|FLOW|SURFACE|CLOG|ROUTE|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0137,full_chip/dwg_analysis/FULL_CHIP_STAGE157_TO_159_JOINT_UNCERTAINTY_ROADMAP_AFTER_CLAUDE.md,6a58c1d7d597f25c0943c9f97daa611101ff1c683090cdb6ec7bc942ae40f826,11482,READ,0,0,NO_SCHEMA,FLOW|BINDING|SURFACE|CLOG|ROUTE|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0138,full_chip/dwg_analysis/FULL_CHIP_STAGE23_BIOPHYSICAL_PARAMETER_ENVELOPE.md,d0f6859578890d85ab065f8ee85f5ee284b42ea3c86e4b7068ac55d8861f7574,12247,READ,0,0,NO_SCHEMA,EDGE|FLOW|SURFACE|CLOG|DIAMETER|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0139,full_chip/dwg_analysis/FULL_CHIP_STAGE26_MONTE_CARLO_CLOGGING_AUDIT_literature_envelope_seed1.md,c158442ef45d84c9ec12eed94c3f4dc58b5c2f67ea2f1aed4c1968a43dea4874,6888,READ,0,0,NO_SCHEMA,EDGE|FLOW|SURFACE|CLOG|DIAMETER|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0140,full_chip/dwg_analysis/transported_position_source_outputs_20260621/TPD_SRC_001_W800_D900_A85_220NM_raw_bin_integrals.csv,c2ec42f945e082e3c08b34076a2437dfcfda6bb58bc8e52eb30158250184c531,2231,READ,4,20,1e253665ca22ce8d9235c3eadf20408ad6fee3d5bbefc90863e654aa28241118,EDGE|TPD|TRANSPORTED|ROUTE|DIAMETER|BIN,BINDING,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0141,full_chip/dwg_analysis/transported_position_source_outputs_20260621/TPD_SRC_002_W800_D900_A85_300NM_raw_bin_integrals.csv,29a3803e77681811af0bf3cc9e8a66251041340bef6f72968d7bd65d18c4e37a,2231,READ,4,20,1e253665ca22ce8d9235c3eadf20408ad6fee3d5bbefc90863e654aa28241118,EDGE|TPD|TRANSPORTED|ROUTE|DIAMETER|BIN,EDGE,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-EDGE real evidence receipt
NODI-G2S-CENSUS-0142,full_chip/dwg_analysis/transported_position_source_outputs_20260621/TPD_SRC_003_W800_D1200_A87_220NM_raw_bin_integrals.csv,8d69d1f0f6e3557ece8942070b20e30cb5b8cd15b36062dc65f193f9ae5b122e,2235,READ,4,20,1e253665ca22ce8d9235c3eadf20408ad6fee3d5bbefc90863e654aa28241118,EDGE|TPD|TRANSPORTED|ROUTE|DIAMETER|BIN,BINDING,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0143,full_chip/dwg_analysis/transported_position_source_outputs_20260621/TPD_SRC_004_W800_D1200_A87_300NM_raw_bin_integrals.csv,6ee9499fa9362866dc1a5878fec7d97c712b25184e62349c2e5805654ce0c74a,2235,READ,4,20,1e253665ca22ce8d9235c3eadf20408ad6fee3d5bbefc90863e654aa28241118,EDGE|TPD|TRANSPORTED|ROUTE|DIAMETER|BIN,BINDING,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0144,roadmap/154_NODI_COMSOL_launch_review_contract_handoff_20260617.md,1146228106632da91f6f72f6de625e453e33c0f3f3a5ed397db5ce0108336636,22025,READ,0,0,NO_SCHEMA,NODI|TRANSPORTED|SURFACE|ROUTE|DIAMETER|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0145,roadmap/COMSOL_GATE_ROW_GENERATOR_PLAN_20260616.md,bcc950fe9f68bfdc9d8a0d74091571acb510d5878cda0b6068f9d705d8e4d132,16243,READ,0,0,NO_SCHEMA,FLOW|NODI|CLOG|ROUTE|DIAMETER|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0146,roadmap/COMSOL_SIDE_POST_REPORT156_READINESS_INDEX_20260617.md,f56de97b20ad068e90aa33a8e04eba257025c4cdd0b140693e66d23483740c11,8124,READ,0,0,NO_SCHEMA,QCH|PRS|NODI|SURFACE|ROUTE|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0147,roadmap/EV_PBS_CODE_MODEL_REVIEW_ROUND12_V4_NORMAL_WALL_TAU_RUNNER_20260628.md,00c411d1ad914a3346183dfa1604dce8568c01433e52f23534c68466d88d72a3,4130,READ,0,0,NO_SCHEMA,NODI|V4|SURFACE|CLOG|ROUTE|BIN,V4,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,review-only claim ceiling carry-forward
NODI-G2S-CENSUS-0148,roadmap/EV_PBS_CODE_MODEL_REVIEW_ROUND25_P1C_HYDRAULIC_FEEDBACK_GOVERNANCE_20260628.md,6f5811c3cf7c71ccbd7d1af901de5514350653e803ebbd3f90580f1af9abf457,2534,READ,0,0,NO_SCHEMA,FLOW|NODI|V4|SURFACE|CLOG|ROUTE,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0149,roadmap/EV_PBS_CODE_MODEL_REVIEW_ROUND5_HIGH_RISK_CODE_QUEUE_20260628.md,abffcaa468d38f78df6024754a9b09f5618ad358813f38befbd297dd067f2fac,8465,READ,0,0,NO_SCHEMA,EDGE|NODI|V4|SURFACE|CLOG|ROUTE,EDGE,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-EDGE real evidence receipt
NODI-G2S-CENSUS-0150,roadmap/EV_PBS_FASTLANE_CLAIM_LADDER_PACKET_20260621.md,bad25ca50f3259d6552c83f128331bb486b18b6ec5f12555991c399a6bef45f0,4250,READ,0,0,NO_SCHEMA,FLOW|NODI|TRANSPORTED|SURFACE|CLOG|ROUTE,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0151,roadmap/EV_PBS_FASTLANE_FIRST_DRY_ASSEMBLY_PACKET_20260621.md,2d4df4809b08fa9622e1bd794d367278392e4c7680c61ebcf4e01a17ce548c03,8477,READ,0,0,NO_SCHEMA,QCH|FLOW|NODI|TRANSPORTED|SURFACE|ROUTE,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0152,roadmap/EV_PBS_FASTLANE_FIRST_PACKET_CLOSEOUT_20260621.md,ed8995ebae2cceb8f769b7f8e9fb18b81391e7a99d096518c3e1039ed1cfefec,5454,READ,0,0,NO_SCHEMA,FLOW|NODI|TRANSPORTED|SURFACE|CLOG|ROUTE,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0153,roadmap/EV_PBS_FASTLANE_QC_GAP_PACKET_20260621.md,f89ff5f4b7b504f2263e2c55ef749dca3ef496bda4ea56e1757d3a7591e695cf,6739,READ,0,0,NO_SCHEMA,FLOW|NODI|TRANSPORTED|SURFACE|CLOG|ROUTE,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0154,roadmap/EV_PBS_HISTORICAL_FIGURE_REPORT_WORKSPACE_AUDIT_ROUND18_20260628.md,7bf2aea294d8590df0a73f8087242fbf70126f1fc919d2da0e93b9d3f58955c1,3943,READ,0,0,NO_SCHEMA,FLOW|NODI|V4|SURFACE|CLOG|ROUTE,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0155,roadmap/EV_PBS_HISTORICAL_RUNNABLE_QUEUE_QUARANTINE_REVIEW_ROUND27_20260628.md,f949b1a7a5b58fcf3391d4378d00bc219db28ae57dbe8622a0f67f064b822137,2108,READ,0,0,NO_SCHEMA,NODI|LOCAL_Q|V4|SURFACE|CLOG|ROUTE,LOCAL_Q,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,review-only diagnostic carry-forward
NODI-G2S-CENSUS-0156,roadmap/EV_PBS_NEXT_ROADMAP_EFFICIENCY_REVIEW_20260620.md,2c9757aa667875323c569ad667cccc9193bab574647c69f385a54c5b4908c0f7,6190,READ,0,0,NO_SCHEMA,FLOW|NODI|TRANSPORTED|SURFACE|CLOG|ROUTE,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0157,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,520b60c23e667d8832f3fbcf4fe5f11667c800df66b90f3b4cb9101c22fe4233,2814,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0158,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,5cb12a9b3c59fa0b64915081704a8b9249dbfca5bd43e64aa3e1dece81b93e71,9630,READ,0,0,NO_SCHEMA,FLOW|NODI|SURFACE|CLOG|ROUTE|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0159,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,2efa09ad6f81f5bea4a7b211ba34ab09b73b1d0f0c6b946ac082f62c46da2e0b,1778,READ,0,0,NO_SCHEMA,TPD|PRS|NODI|SURFACE|CLOG|ROUTE,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0160,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,104511f70b8fb4a490612a2fbde729044f29e5aaf77975eef023756525f72a53,3871,READ,0,0,NO_SCHEMA,NODI|V4|SURFACE|CLOG|ROUTE|DIAMETER,V4,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,review-only claim ceiling carry-forward
NODI-G2S-CENSUS-0161,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,437b5947562cbfdf45a330b9699143369db1174dbd8fde573c3c1db28c0eab1b,4076,READ,0,0,NO_SCHEMA,EDGE|NODI|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0162,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,23edbe542dce456972313898623cf426a9da8e1ce91b63e4f0c34dafdb92508e,1904,READ,0,0,NO_SCHEMA,NODI|BINDING|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0163,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,3152d451d9f72b61c170e8ad31b5e51577fa414f9eebbe7412d460dbf3589856,15106,READ,0,0,NO_SCHEMA,EDGE|FLOW|NODI|LOCAL_Q|SURFACE|CLOG,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0164,roadmap/EV_PBS_SIMULATION_ONLY_EVENT_TREE_ODE_PREFLIGHT_PACKET_20260622.md,e1b3c0d86eb3f79c722a1ff9c22779ea1a40a87cdc733e7fc467e8d113e17ca9,1729,READ,0,0,NO_SCHEMA,EDGE|NODI|BINDING|CLOG|ROUTE|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
