synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_full_recompute_row_id,source_route_id_nodi,candidate_envelope_route_id_nodi,route_id_role,annulus_window_id,diameter_nm,n_events_requested,n_events_observed,full_recompute_execution_status,weighting_mode,comsol_weight_profile_diameter_nm,window_probability_mass_surrogate,selected_annulus_fraction,weighted_selected_annulus_fraction_surrogate,mean_peak_height,mean_local_snr,weighted_peak_height_contribution,weighted_local_snr_contribution,weight_claim_level
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P260-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P260-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,260,32,32,executed_full_nodi_recompute,uniform_edge_mass,300,0.29999999999999993,0.3125,0.09374999999999997,581.8691990471265,1012596.1978600684,174.5607597141379,303778.8593580205,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P260-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P260-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,260,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,300,0.28083486329668744,0.3125,0.08776089478021483,581.8691990471265,1012596.1978600684,163.40915697095278,284372.31480077776,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P260-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P260-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,260,32,32,executed_full_nodi_recompute,comsol_residence_fraction,300,0.34783154007463135,0.3125,0.1086973562733223,581.8691990471265,1012596.1978600684,202.39245962655423,352212.8949753837,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P270-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P270-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,270,32,32,executed_full_nodi_recompute,uniform_edge_mass,300,0.29999999999999993,0.40625,0.12187499999999997,663.9154720377906,1204439.2130943015,199.1746416113371,361331.7639282904,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P270-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P270-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,270,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,300,0.28083486329668744,0.40625,0.11408916321427927,663.9154720377906,1204439.2130943015,186.4506108302886,338248.52175850794,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P270-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P270-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,270,32,32,executed_full_nodi_recompute,comsol_residence_fraction,300,0.34783154007463135,0.40625,0.14130656315531898,663.9154720377906,1204439.2130943015,230.93074111828054,418941.946416868,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P280-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P280-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,280,32,32,executed_full_nodi_recompute,uniform_edge_mass,300,0.29999999999999993,0.25,0.07499999999999998,749.1615260154865,1607715.4174409967,224.7484578046459,482314.6252322989,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P280-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P280-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,280,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,300,0.28083486329668744,0.25,0.07020871582417186,749.1615260154865,1607715.4174409967,210.3906747456969,451502.5394770191,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P280-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P280-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,280,32,32,executed_full_nodi_recompute,comsol_residence_fraction,300,0.34783154007463135,0.25,0.08695788501865784,749.1615260154865,1607715.4174409967,260.58200735862766,559214.1296502308,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P290-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P290-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,290,32,32,executed_full_nodi_recompute,uniform_edge_mass,300,0.29999999999999993,0.15625,0.046874999999999986,844.3002817163765,1555060.6696027666,253.2900845149129,466518.2008808299,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P290-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P290-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,290,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,300,0.28083486329668744,0.15625,0.043880447390107415,844.3002817163765,1555060.6696027666,237.1089541971733,436715.2505659482,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P290-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P290-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,290,32,32,executed_full_nodi_recompute,comsol_residence_fraction,300,0.34783154007463135,0.15625,0.05434867813666115,844.3002817163765,1555060.6696027666,293.67426727485235,540899.1476174177,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P300-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P300-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,300,32,32,executed_full_nodi_recompute,uniform_edge_mass,300,0.29999999999999993,0.34375,0.10312499999999998,943.665951745613,1719440.709829268,283.09978552368386,515832.2129487803,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P300-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P300-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,300,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,300,0.28083486329668744,0.34375,0.09653698425823631,943.665951745613,1719440.709829268,265.0142985562177,482878.89669166174,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P300-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p4_0p7-P300-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p4_0p7,300,32,32,executed_full_nodi_recompute,comsol_residence_fraction,300,0.34783154007463135,0.34375,0.11956709190065452,943.665951745613,1719440.709829268,328.23678131166935,598075.7101669316,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p5_0p8-P40-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p5_0p8-P40-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p5_0p8,40,32,32,executed_full_nodi_recompute,uniform_edge_mass,220,0.30000000000000004,0.5,0.15000000000000002,0.20983884572952696,335.4064175798454,0.0629516537188581,100.62192527395364,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p5_0p8-P40-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-404_W500_D1200-to-404_W607_D1200-A0p5_0p8-P40-N32-TH85,404/W500/D1200,404/W607/D1200,full_recompute_weighted_context_not_selection,0p5_0p8,40,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,220,0.20018399239377516,0.5,0.10009199619688758,0.20983884572952696,335.4064175798454,0.042006377897438184,67.14299574562715,comsol_transport_bin_surrogate_not_exact_pxu
