synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,stage_id,source_route_id_nodi,weighting_mode,candidate_envelope_route_id_nodi,source_W_nominal_nm,candidate_envelope_W_top_nm,W_top_nm,width_delta_vs_candidate_nm,width_context,weighted_event_rows,leading_mass_window_context,leading_peak_contribution_window_context,leading_snr_contribution_window_context,mean_weighted_peak_contribution,mean_weighted_local_snr_contribution,mean_weighted_selected_annulus_fraction
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-404_W600_D900-comsol_outlet_flux_fraction-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,404/W600/D900,comsol_outlet_flux_fraction,404/W680/D900,600,680,660,-20,below_current_candidate_width,39,0p4_0p7,0p4_0p7,0p4_0p7,84.70230618259491,164131.84775145052,0.08007857017809157
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-404_W600_D900-comsol_residence_fraction-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,404/W600/D900,comsol_residence_fraction,404/W680/D900,600,680,660,-20,below_current_candidate_width,39,0p4_0p7,0p4_0p7,0p4_0p7,124.0697699401304,240722.65251826728,0.11449206093624904
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-404_W600_D900-uniform_edge_mass-W660,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,404/W600/D900,uniform_edge_mass,404/W680/D900,600,680,660,-20,below_current_candidate_width,39,0p5_0p8,0p6_0p9,0p5_0p8,129.87789771379093,252191.67625930815,0.11794871794871796
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-404_W600_D900-comsol_outlet_flux_fraction-W680,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,404/W600/D900,comsol_outlet_flux_fraction,404/W680/D900,600,680,680,0,current_candidate_envelope_width,39,0p4_0p7,0p4_0p7,0p4_0p7,85.49255302910787,156816.29481374356,0.07185328174242715
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-404_W600_D900-comsol_residence_fraction-W680,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,404/W600/D900,comsol_residence_fraction,404/W680/D900,600,680,680,0,current_candidate_envelope_width,39,0p4_0p7,0p4_0p7,0p4_0p7,125.20055025724521,229645.30425021934,0.1068468430973799
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-404_W600_D900-uniform_edge_mass-W680,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,404/W600/D900,uniform_edge_mass,404/W680/D900,600,680,680,0,current_candidate_envelope_width,39,0p5_0p8,0p4_0p7,0p5_0p8,131.0253359592767,240174.43229939803,0.11474358974358977
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-404_W600_D900-comsol_outlet_flux_fraction-W700,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,404/W600/D900,comsol_outlet_flux_fraction,404/W680/D900,600,680,700,20,above_current_candidate_width,39,0p4_0p7,0p4_0p7,0p4_0p7,86.12925567544333,163105.9059115375,0.07288729235754879
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-404_W600_D900-comsol_residence_fraction-W700,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,404/W600/D900,comsol_residence_fraction,404/W680/D900,600,680,700,20,above_current_candidate_width,39,0p4_0p7,0p4_0p7,0p4_0p7,126.14039412958459,238678.79254783,0.10771841619168822
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-404_W600_D900-uniform_edge_mass-W700,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,404/W600/D900,uniform_edge_mass,404/W680/D900,600,680,700,20,above_current_candidate_width,39,0p5_0p8,0p4_0p7,0p5_0p8,132.01337531366008,249380.35426476094,0.1153846153846154
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-404_W600_D900-comsol_outlet_flux_fraction-W720,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,404/W600/D900,comsol_outlet_flux_fraction,404/W680/D900,600,680,720,40,above_current_candidate_width,39,0p4_0p7,0p4_0p7,0p4_0p7,86.75704876514997,160636.26514280573,0.07531445908064331
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-404_W600_D900-comsol_residence_fraction-W720,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,404/W600/D900,comsol_residence_fraction,404/W680/D900,600,680,720,40,above_current_candidate_width,39,0p4_0p7,0p4_0p7,0p4_0p7,127.07146693773682,235064.19100194794,0.11025520819679839
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-404_W600_D900-uniform_edge_mass-W720,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,404/W600/D900,uniform_edge_mass,404/W680/D900,600,680,720,40,above_current_candidate_width,39,0p5_0p8,0p6_0p9,0p5_0p8,133.0108323811206,245106.3094882774,0.11666666666666668
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-660_W500_D1500-comsol_outlet_flux_fraction-W593,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,660/W500/D1500,comsol_outlet_flux_fraction,660/W633/D1500,500,633,593,-40,below_current_candidate_width,39,0p4_0p7,0p4_0p7,0p4_0p7,227.71664024067857,338106.65112464863,0.07490205570716682
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-660_W500_D1500-comsol_residence_fraction-W593,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,660/W500/D1500,comsol_residence_fraction,660/W633/D1500,500,633,593,-40,below_current_candidate_width,39,0p4_0p7,0p4_0p7,0p4_0p7,333.4016011358555,493326.36081425595,0.11049785880747891
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-660_W500_D1500-uniform_edge_mass-W593,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,660/W500/D1500,uniform_edge_mass,660/W633/D1500,500,633,593,-40,below_current_candidate_width,39,0p5_0p8,0p5_0p8,0p4_0p7,348.8872323402463,513498.82250927994,0.11794871794871796
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-660_W500_D1500-comsol_outlet_flux_fraction-W613,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,660/W500/D1500,comsol_outlet_flux_fraction,660/W633/D1500,500,633,613,-20,below_current_candidate_width,39,0p4_0p7,0p4_0p7,0p4_0p7,233.17629479475022,345762.94519693055,0.06678001178043229
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-660_W500_D1500-comsol_residence_fraction-W613,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,660/W500/D1500,comsol_residence_fraction,660/W633/D1500,500,633,613,-20,below_current_candidate_width,39,0p4_0p7,0p4_0p7,0p4_0p7,341.4205748180851,503996.6643299141,0.09835871888587905
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-660_W500_D1500-uniform_edge_mass-W613,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,660/W500/D1500,uniform_edge_mass,660/W633/D1500,500,633,613,-20,below_current_candidate_width,39,0p5_0p8,0p5_0p8,0p4_0p7,357.2931086751043,524755.078385218,0.10448717948717949
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-660_W500_D1500-comsol_outlet_flux_fraction-W633,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,660/W500/D1500,comsol_outlet_flux_fraction,660/W633/D1500,500,633,633,0,current_candidate_envelope_width,39,0p4_0p7,0p4_0p7,0p4_0p7,237.86783167332598,356740.18136581854,0.07347702976914325
sidewall_monotonic_width_policy_v1,TRAJ-608_candidate_width_sweep-660_W500_D1500-comsol_residence_fraction-W633,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,608_candidate_width_sweep,660/W500/D1500,comsol_residence_fraction,660/W633/D1500,500,633,633,0,current_candidate_envelope_width,39,0p4_0p7,0p4_0p7,0p4_0p7,348.31135668895007,520768.415871486,0.10796987559286723
