isolation_case_id,case_family,workstream_under_rehearsal,actual_nodi_disposition,leakage_detected,leakage_handling,edge_only_template_approved,qch_bypassed,binding_bypassed,authorization_promotion
G8F-ISO-00784,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00785,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00786,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00787,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00788,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00789,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00790,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00791,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00792,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00793,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00794,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00795,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00796,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00797,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00798,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00799,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00800,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00801,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00802,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00803,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00804,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00805,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00806,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00807,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00808,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00809,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00810,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00811,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00812,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00813,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00814,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00815,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00816,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00817,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00818,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00819,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00820,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00821,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00822,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00823,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00824,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00825,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00826,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00827,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00828,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00829,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00830,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00831,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00832,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00833,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00834,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00835,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00836,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00837,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00838,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00839,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00840,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00841,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00842,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00843,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00844,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00845,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00846,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00847,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00848,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00849,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00850,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00851,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00852,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00853,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00854,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00855,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00856,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00857,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00858,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00859,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00860,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00861,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00862,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00863,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00864,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00865,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00866,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00867,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00868,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00869,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00870,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00871,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00872,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00873,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00874,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00875,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00876,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00877,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00878,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00879,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00880,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00881,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00882,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00883,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00884,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00885,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00886,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00887,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00888,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00889,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00890,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00891,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00892,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00893,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00894,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00895,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00896,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00897,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00898,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00899,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00900,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00901,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00902,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00903,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00904,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00905,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00906,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00907,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00908,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00909,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00910,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00911,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00912,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00913,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00914,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00915,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00916,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00917,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00918,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00919,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00920,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00921,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00922,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00923,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00924,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00925,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00926,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00927,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00928,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00929,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00930,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00931,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00932,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00933,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00934,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00935,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00936,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00937,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00938,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00939,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00940,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00941,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00942,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00943,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00944,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00945,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00946,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00947,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00948,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00949,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00950,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00951,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00952,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00953,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00954,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00955,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00956,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00957,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00958,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00959,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00960,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00961,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00962,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00963,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00964,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00965,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00966,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00967,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00968,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00969,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00970,accepted_evidence_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00971,EDGE_legitimate_template,EDGE,PREAUTH_REQUIRED,false,preauth_required_only,false,false,false,false
G8F-ISO-00972,QCH_formal_sidecar_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00973,JRC_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00974,runtime_production_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00975,BINDING_promotion_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00976,q_ch_weighting_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00977,chi_selected_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00978,Gate2D_row_count_spoof,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
G8F-ISO-00979,yield_winner_detection_leakage,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true,hard_fail,false,false,false,false
