adjudication_id,source_side,source_row_id,source_row_kind,workstream,disposition,reason,required_next_gate,delta_class,policy_relevant_conflict,gate2d_ledger_impact,edge_policy_state,qch_sidecar_state,binding_state,allowed_use,blocked_use,future_authorization_required
G3A-ADJ-0001,NODI,G2Z-DOSSIER-0001,dossier,EDGE,RECEIVE_REVIEW_ONLY,template/synthetic/fixture row is not evidence,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,NODI_stricter,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,contract validation and negative-fixture testing,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0032,COMSOL,G2AA-TRIAL-0032,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0033,COMSOL,G2AA-TRIAL-0033,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0034,COMSOL,G2AA-TRIAL-0034,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0035,COMSOL,G2AA-TRIAL-0035,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0036,COMSOL,G2AA-TRIAL-0036,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0037,COMSOL,G2AA-TRIAL-0037,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0038,COMSOL,G2AA-TRIAL-0038,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0039,COMSOL,G2AA-TRIAL-0039,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0040,COMSOL,G2AA-TRIAL-0040,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0041,COMSOL,G2AA-TRIAL-0041,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0042,COMSOL,G2AA-TRIAL-0042,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0043,COMSOL,G2AA-TRIAL-0043,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0044,COMSOL,G2AA-TRIAL-0044,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0045,COMSOL,G2AA-TRIAL-0045,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0046,COMSOL,G2AA-TRIAL-0046,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0047,COMSOL,G2AA-TRIAL-0047,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0048,COMSOL,G2AA-TRIAL-0048,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0049,COMSOL,G2AA-TRIAL-0049,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0050,COMSOL,G2AA-TRIAL-0050,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0051,COMSOL,G2AA-TRIAL-0051,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0052,COMSOL,G2AA-TRIAL-0052,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0053,COMSOL,G2AA-TRIAL-0053,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0054,COMSOL,G2AA-TRIAL-0054,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0055,COMSOL,G2AA-TRIAL-0055,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0056,COMSOL,G2AA-TRIAL-0056,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0057,COMSOL,G2AA-TRIAL-0057,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0058,COMSOL,G2AA-TRIAL-0058,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0059,COMSOL,G2AA-TRIAL-0059,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0060,COMSOL,G2AA-TRIAL-0060,closure_trial,BINDING,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
