result_id,fixture_id,fixture_family,expected_result,observed_result,match_status,unexpected_pass,forbidden_promotion,not_evidence
G12I-RESULT-0684,G12I-MUT-0684,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0685,G12I-MUT-0685,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0686,G12I-MUT-0686,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0687,G12I-MUT-0687,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0688,G12I-MUT-0688,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0689,G12I-MUT-0689,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0690,G12I-MUT-0690,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0691,G12I-MUT-0691,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0692,G12I-MUT-0692,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0693,G12I-MUT-0693,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0694,G12I-MUT-0694,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0695,G12I-MUT-0695,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0696,G12I-MUT-0696,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0697,G12I-MUT-0697,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0698,G12I-MUT-0698,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0699,G12I-MUT-0699,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0700,G12I-MUT-0700,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0701,G12I-MUT-0701,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0702,G12I-MUT-0702,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0703,G12I-MUT-0703,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0704,G12I-MUT-0704,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0705,G12I-MUT-0705,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0706,G12I-MUT-0706,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0707,G12I-MUT-0707,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0708,G12I-MUT-0708,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0709,G12I-MUT-0709,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0710,G12I-MUT-0710,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0711,G12I-MUT-0711,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0712,G12I-MUT-0712,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0713,G12I-MUT-0713,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0714,G12I-MUT-0714,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0715,G12I-MUT-0715,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0716,G12I-MUT-0716,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0717,G12I-MUT-0717,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0718,G12I-MUT-0718,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0719,G12I-MUT-0719,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0720,G12I-MUT-0720,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
