combined_id,source_side,mutation_id,mutation_family,workstream,expected_result,observed_result,unexpected_pass,forbidden_promotion,mutation_type
G5F-COMBINED-0180,NODI_GATE4F,G3F-MUT-0180,authorization_true+JRC_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0181,NODI_GATE4F,G3F-MUT-0181,authorization_true+production_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0182,NODI_GATE4F,G3F-MUT-0182,authorization_true+production_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0183,NODI_GATE4F,G3F-MUT-0183,authorization_true+production_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0184,NODI_GATE4F,G3F-MUT-0184,authorization_true+runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0185,NODI_GATE4F,G3F-MUT-0185,authorization_true+runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0186,NODI_GATE4F,G3F-MUT-0186,authorization_true+runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0187,NODI_GATE4F,G3F-MUT-0187,authorization_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0188,NODI_GATE4F,G3F-MUT-0188,authorization_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0189,NODI_GATE4F,G3F-MUT-0189,authorization_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0190,NODI_GATE4F,G3F-MUT-0190,authorization_true+formal_qch_false_positive,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0191,NODI_GATE4F,G3F-MUT-0191,authorization_true+formal_qch_false_positive,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0192,NODI_GATE4F,G3F-MUT-0192,authorization_true+formal_qch_false_positive,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0193,NODI_GATE4F,G3F-MUT-0193,authorization_true+220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0194,NODI_GATE4F,G3F-MUT-0194,authorization_true+220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0195,NODI_GATE4F,G3F-MUT-0195,authorization_true+220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0196,NODI_GATE4F,G3F-MUT-0196,authorization_true+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0197,NODI_GATE4F,G3F-MUT-0197,authorization_true+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0198,NODI_GATE4F,G3F-MUT-0198,authorization_true+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0199,NODI_GATE4F,G3F-MUT-0199,authorization_true+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0200,NODI_GATE4F,G3F-MUT-0200,authorization_true+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0201,NODI_GATE4F,G3F-MUT-0201,authorization_true+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0202,NODI_GATE4F,G3F-MUT-0202,authorization_true+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0203,NODI_GATE4F,G3F-MUT-0203,authorization_true+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0204,NODI_GATE4F,G3F-MUT-0204,authorization_true+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0205,NODI_GATE4F,G3F-MUT-0205,authorization_true+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0206,NODI_GATE4F,G3F-MUT-0206,authorization_true+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0207,NODI_GATE4F,G3F-MUT-0207,authorization_true+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0208,NODI_GATE4F,G3F-MUT-0208,authorization_true+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0209,NODI_GATE4F,G3F-MUT-0209,authorization_true+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0210,NODI_GATE4F,G3F-MUT-0210,authorization_true+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0211,NODI_GATE4F,G3F-MUT-0211,authorization_true+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0212,NODI_GATE4F,G3F-MUT-0212,authorization_true+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0213,NODI_GATE4F,G3F-MUT-0213,authorization_true+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0214,NODI_GATE4F,G3F-MUT-0214,authorization_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0215,NODI_GATE4F,G3F-MUT-0215,authorization_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0216,NODI_GATE4F,G3F-MUT-0216,authorization_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0217,NODI_GATE4F,G3F-MUT-0217,authorization_true+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0218,NODI_GATE4F,G3F-MUT-0218,authorization_true+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0219,NODI_GATE4F,G3F-MUT-0219,authorization_true+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0220,NODI_GATE4F,G3F-MUT-0220,authorization_true+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0221,NODI_GATE4F,G3F-MUT-0221,authorization_true+template_marked_evidence,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0222,NODI_GATE4F,G3F-MUT-0222,authorization_true+template_marked_evidence,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0223,NODI_GATE4F,G3F-MUT-0223,authorization_true+policy_use_requested,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0224,NODI_GATE4F,G3F-MUT-0224,authorization_true+policy_use_requested,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0225,NODI_GATE4F,G3F-MUT-0225,authorization_true+policy_use_requested,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0226,NODI_GATE4F,G3F-MUT-0226,authorization_true+cross_workstream_contamination,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0227,NODI_GATE4F,G3F-MUT-0227,authorization_true+cross_workstream_contamination,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0228,NODI_GATE4F,G3F-MUT-0228,authorization_true+cross_workstream_contamination,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0229,NODI_GATE4F,G3F-MUT-0229,authorization_true+dossier_derived_missing_binding,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0230,NODI_GATE4F,G3F-MUT-0230,authorization_true+dossier_derived_missing_binding,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0231,NODI_GATE4F,G3F-MUT-0231,authorization_true+dossier_derived_missing_binding,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0232,NODI_GATE4F,G3F-MUT-0232,authorization_true+dependency_derived_run_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0233,NODI_GATE4F,G3F-MUT-0233,authorization_true+dependency_derived_run_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0234,NODI_GATE4F,G3F-MUT-0234,authorization_true+dependency_derived_run_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0235,NODI_GATE4F,G3F-MUT-0235,authorization_true+probe_package_auth_leak,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0236,NODI_GATE4F,G3F-MUT-0236,authorization_true+probe_package_auth_leak,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0237,NODI_GATE4F,G3F-MUT-0237,authorization_true+probe_package_auth_leak,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0238,NODI_GATE4F,G3F-MUT-0238,formula_true+direct_prs_bin_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0239,NODI_GATE4F,G3F-MUT-0239,formula_true+direct_prs_bin_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0240,NODI_GATE4F,G3F-MUT-0240,formula_true+direct_prs_bin_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0241,NODI_GATE4F,G3F-MUT-0241,formula_true+grain_ingestion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0242,NODI_GATE4F,G3F-MUT-0242,formula_true+grain_ingestion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0243,NODI_GATE4F,G3F-MUT-0243,formula_true+grain_ingestion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0244,NODI_GATE4F,G3F-MUT-0244,formula_true+accepted_expansion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0245,NODI_GATE4F,G3F-MUT-0245,formula_true+accepted_expansion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0246,NODI_GATE4F,G3F-MUT-0246,formula_true+accepted_expansion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0247,NODI_GATE4F,G3F-MUT-0247,formula_true+q_ch_weighting_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0248,NODI_GATE4F,G3F-MUT-0248,formula_true+q_ch_weighting_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0249,NODI_GATE4F,G3F-MUT-0249,formula_true+q_ch_weighting_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0250,NODI_GATE4F,G3F-MUT-0250,formula_true+JRC_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0251,NODI_GATE4F,G3F-MUT-0251,formula_true+JRC_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0252,NODI_GATE4F,G3F-MUT-0252,formula_true+JRC_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0253,NODI_GATE4F,G3F-MUT-0253,formula_true+production_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0254,NODI_GATE4F,G3F-MUT-0254,formula_true+production_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0255,NODI_GATE4F,G3F-MUT-0255,formula_true+production_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0256,NODI_GATE4F,G3F-MUT-0256,formula_true+runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0257,NODI_GATE4F,G3F-MUT-0257,formula_true+runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0258,NODI_GATE4F,G3F-MUT-0258,formula_true+runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0259,NODI_GATE4F,G3F-MUT-0259,formula_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0260,NODI_GATE4F,G3F-MUT-0260,formula_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0261,NODI_GATE4F,G3F-MUT-0261,formula_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0262,NODI_GATE4F,G3F-MUT-0262,formula_true+formal_qch_false_positive,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0263,NODI_GATE4F,G3F-MUT-0263,formula_true+formal_qch_false_positive,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0264,NODI_GATE4F,G3F-MUT-0264,formula_true+formal_qch_false_positive,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0265,NODI_GATE4F,G3F-MUT-0265,formula_true+220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0266,NODI_GATE4F,G3F-MUT-0266,formula_true+220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0267,NODI_GATE4F,G3F-MUT-0267,formula_true+220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0268,NODI_GATE4F,G3F-MUT-0268,formula_true+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0269,NODI_GATE4F,G3F-MUT-0269,formula_true+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0270,NODI_GATE4F,G3F-MUT-0270,formula_true+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0271,NODI_GATE4F,G3F-MUT-0271,formula_true+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0272,NODI_GATE4F,G3F-MUT-0272,formula_true+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0273,NODI_GATE4F,G3F-MUT-0273,formula_true+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0274,NODI_GATE4F,G3F-MUT-0274,formula_true+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0275,NODI_GATE4F,G3F-MUT-0275,formula_true+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0276,NODI_GATE4F,G3F-MUT-0276,formula_true+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0277,NODI_GATE4F,G3F-MUT-0277,formula_true+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0278,NODI_GATE4F,G3F-MUT-0278,formula_true+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0279,NODI_GATE4F,G3F-MUT-0279,formula_true+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0280,NODI_GATE4F,G3F-MUT-0280,formula_true+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0281,NODI_GATE4F,G3F-MUT-0281,formula_true+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0282,NODI_GATE4F,G3F-MUT-0282,formula_true+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0283,NODI_GATE4F,G3F-MUT-0283,formula_true+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0284,NODI_GATE4F,G3F-MUT-0284,formula_true+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0285,NODI_GATE4F,G3F-MUT-0285,formula_true+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0286,NODI_GATE4F,G3F-MUT-0286,formula_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0287,NODI_GATE4F,G3F-MUT-0287,formula_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0288,NODI_GATE4F,G3F-MUT-0288,formula_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0289,NODI_GATE4F,G3F-MUT-0289,formula_true+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0290,NODI_GATE4F,G3F-MUT-0290,formula_true+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0291,NODI_GATE4F,G3F-MUT-0291,formula_true+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0292,NODI_GATE4F,G3F-MUT-0292,formula_true+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0293,NODI_GATE4F,G3F-MUT-0293,formula_true+template_marked_evidence,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0294,NODI_GATE4F,G3F-MUT-0294,formula_true+template_marked_evidence,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0295,NODI_GATE4F,G3F-MUT-0295,formula_true+policy_use_requested,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0296,NODI_GATE4F,G3F-MUT-0296,formula_true+policy_use_requested,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0297,NODI_GATE4F,G3F-MUT-0297,formula_true+policy_use_requested,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0298,NODI_GATE4F,G3F-MUT-0298,formula_true+cross_workstream_contamination,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0299,NODI_GATE4F,G3F-MUT-0299,formula_true+cross_workstream_contamination,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0300,NODI_GATE4F,G3F-MUT-0300,formula_true+cross_workstream_contamination,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0301,NODI_GATE4F,G3F-MUT-0301,formula_true+dossier_derived_missing_binding,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0302,NODI_GATE4F,G3F-MUT-0302,formula_true+dossier_derived_missing_binding,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0303,NODI_GATE4F,G3F-MUT-0303,formula_true+dossier_derived_missing_binding,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0304,NODI_GATE4F,G3F-MUT-0304,formula_true+dependency_derived_run_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0305,NODI_GATE4F,G3F-MUT-0305,formula_true+dependency_derived_run_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0306,NODI_GATE4F,G3F-MUT-0306,formula_true+dependency_derived_run_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0307,NODI_GATE4F,G3F-MUT-0307,formula_true+probe_package_auth_leak,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0308,NODI_GATE4F,G3F-MUT-0308,formula_true+probe_package_auth_leak,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0309,NODI_GATE4F,G3F-MUT-0309,formula_true+probe_package_auth_leak,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0310,NODI_GATE4F,G3F-MUT-0310,direct_prs_bin_true+grain_ingestion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0311,NODI_GATE4F,G3F-MUT-0311,direct_prs_bin_true+grain_ingestion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0312,NODI_GATE4F,G3F-MUT-0312,direct_prs_bin_true+grain_ingestion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0313,NODI_GATE4F,G3F-MUT-0313,direct_prs_bin_true+accepted_expansion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0314,NODI_GATE4F,G3F-MUT-0314,direct_prs_bin_true+accepted_expansion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0315,NODI_GATE4F,G3F-MUT-0315,direct_prs_bin_true+accepted_expansion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0316,NODI_GATE4F,G3F-MUT-0316,direct_prs_bin_true+q_ch_weighting_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0317,NODI_GATE4F,G3F-MUT-0317,direct_prs_bin_true+q_ch_weighting_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0318,NODI_GATE4F,G3F-MUT-0318,direct_prs_bin_true+q_ch_weighting_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0319,NODI_GATE4F,G3F-MUT-0319,direct_prs_bin_true+JRC_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0320,NODI_GATE4F,G3F-MUT-0320,direct_prs_bin_true+JRC_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0321,NODI_GATE4F,G3F-MUT-0321,direct_prs_bin_true+JRC_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0322,NODI_GATE4F,G3F-MUT-0322,direct_prs_bin_true+production_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0323,NODI_GATE4F,G3F-MUT-0323,direct_prs_bin_true+production_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0324,NODI_GATE4F,G3F-MUT-0324,direct_prs_bin_true+production_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0325,NODI_GATE4F,G3F-MUT-0325,direct_prs_bin_true+runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0326,NODI_GATE4F,G3F-MUT-0326,direct_prs_bin_true+runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0327,NODI_GATE4F,G3F-MUT-0327,direct_prs_bin_true+runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0328,NODI_GATE4F,G3F-MUT-0328,direct_prs_bin_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0329,NODI_GATE4F,G3F-MUT-0329,direct_prs_bin_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0330,NODI_GATE4F,G3F-MUT-0330,direct_prs_bin_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0331,NODI_GATE4F,G3F-MUT-0331,direct_prs_bin_true+formal_qch_false_positive,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0332,NODI_GATE4F,G3F-MUT-0332,direct_prs_bin_true+formal_qch_false_positive,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0333,NODI_GATE4F,G3F-MUT-0333,direct_prs_bin_true+formal_qch_false_positive,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0334,NODI_GATE4F,G3F-MUT-0334,direct_prs_bin_true+220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0335,NODI_GATE4F,G3F-MUT-0335,direct_prs_bin_true+220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0336,NODI_GATE4F,G3F-MUT-0336,direct_prs_bin_true+220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0337,NODI_GATE4F,G3F-MUT-0337,direct_prs_bin_true+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0338,NODI_GATE4F,G3F-MUT-0338,direct_prs_bin_true+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0339,NODI_GATE4F,G3F-MUT-0339,direct_prs_bin_true+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0340,NODI_GATE4F,G3F-MUT-0340,direct_prs_bin_true+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0341,NODI_GATE4F,G3F-MUT-0341,direct_prs_bin_true+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0342,NODI_GATE4F,G3F-MUT-0342,direct_prs_bin_true+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0343,NODI_GATE4F,G3F-MUT-0343,direct_prs_bin_true+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0344,NODI_GATE4F,G3F-MUT-0344,direct_prs_bin_true+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0345,NODI_GATE4F,G3F-MUT-0345,direct_prs_bin_true+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
G5F-COMBINED-0346,NODI_GATE4F,G3F-MUT-0346,direct_prs_bin_true+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,
