mutation_id,mutation_family,source_row_id,workstream,mutation_name,not_evidence,template_only,expected_result,expected_reason,blocked_use,formula_use_authorized,direct_prs_bin_use_authorized,qch_weighting_authorized,jrc_authorized,production_ingestion_authorized,runtime_configuration_authorized,policy_use_requested
G3F-MUT-0061,comsol_dossier_derived,G2Z-DOSSIER-0061,V4,comsol_dossier_derived_production_ingestion_authorized_61,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0062,hypothetical_package_derived,G2Z-DOSSIER-0062,LOCAL_Q,hypothetical_package_derived_runtime_configuration_authorized_62,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0063,false_positive_blocked_mention,G2Z-DOSSIER-0063,V4,false_positive_blocked_mention_policy_use_requested_63,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0064,false_negative_authorization_leak,G2Z-DOSSIER-0064,V4,false_negative_authorization_leak_formula_use_authorized_64,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0065,single,G2Z-DOSSIER-0065,V4,single_direct_prs_bin_use_authorized_65,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0066,pairwise,G2Z-DOSSIER-0066,V4,pairwise_qch_weighting_authorized_66,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0067,cross_workstream,G2Z-DOSSIER-0067,V4,cross_workstream_jrc_authorized_67,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0068,near_miss,G2Z-DOSSIER-0068,V4,near_miss_production_ingestion_authorized_68,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0069,comsol_dossier_derived,G2Z-DOSSIER-0069,V4,comsol_dossier_derived_runtime_configuration_authorized_69,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0070,hypothetical_package_derived,G2Z-DOSSIER-0070,V4,hypothetical_package_derived_policy_use_requested_70,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0071,false_positive_blocked_mention,G2Z-DOSSIER-0071,TPD_PRS_PROXY,false_positive_blocked_mention_formula_use_authorized_71,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0072,false_negative_authorization_leak,G2Z-DOSSIER-0072,TPD_PRS_PROXY,false_negative_authorization_leak_direct_prs_bin_use_authorized_72,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0073,single,G2Z-DOSSIER-0073,QCH,single_qch_weighting_authorized_73,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0074,pairwise,G2Z-DOSSIER-0074,QCH,pairwise_jrc_authorized_74,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0075,cross_workstream,G2Z-DOSSIER-0075,QCH,cross_workstream_production_ingestion_authorized_75,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0076,near_miss,G2Z-DOSSIER-0001,EDGE,near_miss_runtime_configuration_authorized_76,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0077,comsol_dossier_derived,G2Z-DOSSIER-0002,EDGE,comsol_dossier_derived_policy_use_requested_77,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0078,hypothetical_package_derived,G2Z-DOSSIER-0003,EDGE,hypothetical_package_derived_formula_use_authorized_78,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0079,false_positive_blocked_mention,G2Z-DOSSIER-0004,EDGE,false_positive_blocked_mention_direct_prs_bin_use_authorized_79,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0080,false_negative_authorization_leak,G2Z-DOSSIER-0005,EDGE,false_negative_authorization_leak_qch_weighting_authorized_80,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0081,single,G2Z-DOSSIER-0006,EDGE,single_jrc_authorized_81,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0082,pairwise,G2Z-DOSSIER-0007,EDGE,pairwise_production_ingestion_authorized_82,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0083,cross_workstream,G2Z-DOSSIER-0008,EDGE,cross_workstream_runtime_configuration_authorized_83,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0084,near_miss,G2Z-DOSSIER-0009,EDGE,near_miss_policy_use_requested_84,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0085,comsol_dossier_derived,G2Z-DOSSIER-0010,EDGE,comsol_dossier_derived_formula_use_authorized_85,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0086,hypothetical_package_derived,G2Z-DOSSIER-0011,EDGE,hypothetical_package_derived_direct_prs_bin_use_authorized_86,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0087,false_positive_blocked_mention,G2Z-DOSSIER-0012,EDGE,false_positive_blocked_mention_qch_weighting_authorized_87,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0088,false_negative_authorization_leak,G2Z-DOSSIER-0013,EDGE,false_negative_authorization_leak_jrc_authorized_88,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0089,single,G2Z-DOSSIER-0014,EDGE,single_production_ingestion_authorized_89,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0090,pairwise,G2Z-DOSSIER-0015,EDGE,pairwise_runtime_configuration_authorized_90,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0091,cross_workstream,G2Z-DOSSIER-0016,EDGE,cross_workstream_policy_use_requested_91,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0092,near_miss,G2Z-DOSSIER-0017,EDGE,near_miss_formula_use_authorized_92,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0093,comsol_dossier_derived,G2Z-DOSSIER-0018,EDGE,comsol_dossier_derived_direct_prs_bin_use_authorized_93,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0094,hypothetical_package_derived,G2Z-DOSSIER-0019,EDGE,hypothetical_package_derived_qch_weighting_authorized_94,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0095,false_positive_blocked_mention,G2Z-DOSSIER-0020,EDGE,false_positive_blocked_mention_jrc_authorized_95,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
