mutation_receipt_id,mutation_id,mutation_type,mutation_family,workstream,expected_result,observed_result,nodi_receipt_status,unexpected_pass
G4F-MUT-0625,G3F-MUT-0625,pairwise,production_true+runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0626,G3F-MUT-0626,pairwise,production_true+runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0627,G3F-MUT-0627,pairwise,production_true+runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0628,G3F-MUT-0628,pairwise,production_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0629,G3F-MUT-0629,pairwise,production_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0630,G3F-MUT-0630,pairwise,production_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0631,G3F-MUT-0631,pairwise,production_true+formal_qch_false_positive,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0632,G3F-MUT-0632,pairwise,production_true+formal_qch_false_positive,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0633,G3F-MUT-0633,pairwise,production_true+formal_qch_false_positive,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0634,G3F-MUT-0634,pairwise,production_true+220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0635,G3F-MUT-0635,pairwise,production_true+220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0636,G3F-MUT-0636,pairwise,production_true+220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0637,G3F-MUT-0637,pairwise,production_true+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0638,G3F-MUT-0638,pairwise,production_true+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0639,G3F-MUT-0639,pairwise,production_true+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0640,G3F-MUT-0640,pairwise,production_true+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0641,G3F-MUT-0641,pairwise,production_true+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0642,G3F-MUT-0642,pairwise,production_true+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0643,G3F-MUT-0643,pairwise,production_true+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0644,G3F-MUT-0644,pairwise,production_true+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0645,G3F-MUT-0645,pairwise,production_true+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0646,G3F-MUT-0646,pairwise,production_true+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0647,G3F-MUT-0647,pairwise,production_true+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0648,G3F-MUT-0648,pairwise,production_true+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0649,G3F-MUT-0649,pairwise,production_true+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0650,G3F-MUT-0650,pairwise,production_true+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0651,G3F-MUT-0651,pairwise,production_true+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0652,G3F-MUT-0652,pairwise,production_true+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0653,G3F-MUT-0653,pairwise,production_true+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0654,G3F-MUT-0654,pairwise,production_true+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0655,G3F-MUT-0655,pairwise,production_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0656,G3F-MUT-0656,pairwise,production_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0657,G3F-MUT-0657,pairwise,production_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0658,G3F-MUT-0658,pairwise,production_true+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0659,G3F-MUT-0659,pairwise,production_true+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0660,G3F-MUT-0660,pairwise,production_true+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0661,G3F-MUT-0661,pairwise,production_true+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0662,G3F-MUT-0662,pairwise,production_true+template_marked_evidence,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0663,G3F-MUT-0663,pairwise,production_true+template_marked_evidence,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0664,G3F-MUT-0664,pairwise,production_true+policy_use_requested,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0665,G3F-MUT-0665,pairwise,production_true+policy_use_requested,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0666,G3F-MUT-0666,pairwise,production_true+policy_use_requested,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0667,G3F-MUT-0667,pairwise,production_true+cross_workstream_contamination,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0668,G3F-MUT-0668,pairwise,production_true+cross_workstream_contamination,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0669,G3F-MUT-0669,pairwise,production_true+cross_workstream_contamination,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0670,G3F-MUT-0670,pairwise,production_true+dossier_derived_missing_binding,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0671,G3F-MUT-0671,pairwise,production_true+dossier_derived_missing_binding,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0672,G3F-MUT-0672,pairwise,production_true+dossier_derived_missing_binding,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0673,G3F-MUT-0673,pairwise,production_true+dependency_derived_run_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0674,G3F-MUT-0674,pairwise,production_true+dependency_derived_run_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0675,G3F-MUT-0675,pairwise,production_true+dependency_derived_run_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0676,G3F-MUT-0676,pairwise,production_true+probe_package_auth_leak,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0677,G3F-MUT-0677,pairwise,production_true+probe_package_auth_leak,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0678,G3F-MUT-0678,pairwise,production_true+probe_package_auth_leak,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0679,G3F-MUT-0679,pairwise,runtime_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0680,G3F-MUT-0680,pairwise,runtime_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0681,G3F-MUT-0681,pairwise,runtime_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0682,G3F-MUT-0682,pairwise,runtime_true+formal_qch_false_positive,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0683,G3F-MUT-0683,pairwise,runtime_true+formal_qch_false_positive,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0684,G3F-MUT-0684,pairwise,runtime_true+formal_qch_false_positive,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0685,G3F-MUT-0685,pairwise,runtime_true+220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0686,G3F-MUT-0686,pairwise,runtime_true+220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0687,G3F-MUT-0687,pairwise,runtime_true+220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0688,G3F-MUT-0688,pairwise,runtime_true+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0689,G3F-MUT-0689,pairwise,runtime_true+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0690,G3F-MUT-0690,pairwise,runtime_true+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0691,G3F-MUT-0691,pairwise,runtime_true+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0692,G3F-MUT-0692,pairwise,runtime_true+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0693,G3F-MUT-0693,pairwise,runtime_true+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0694,G3F-MUT-0694,pairwise,runtime_true+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0695,G3F-MUT-0695,pairwise,runtime_true+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0696,G3F-MUT-0696,pairwise,runtime_true+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0697,G3F-MUT-0697,pairwise,runtime_true+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0698,G3F-MUT-0698,pairwise,runtime_true+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0699,G3F-MUT-0699,pairwise,runtime_true+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0700,G3F-MUT-0700,pairwise,runtime_true+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0701,G3F-MUT-0701,pairwise,runtime_true+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0702,G3F-MUT-0702,pairwise,runtime_true+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0703,G3F-MUT-0703,pairwise,runtime_true+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0704,G3F-MUT-0704,pairwise,runtime_true+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0705,G3F-MUT-0705,pairwise,runtime_true+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0706,G3F-MUT-0706,pairwise,runtime_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0707,G3F-MUT-0707,pairwise,runtime_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0708,G3F-MUT-0708,pairwise,runtime_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0709,G3F-MUT-0709,pairwise,runtime_true+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0710,G3F-MUT-0710,pairwise,runtime_true+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0711,G3F-MUT-0711,pairwise,runtime_true+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0712,G3F-MUT-0712,pairwise,runtime_true+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0713,G3F-MUT-0713,pairwise,runtime_true+template_marked_evidence,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0714,G3F-MUT-0714,pairwise,runtime_true+template_marked_evidence,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0715,G3F-MUT-0715,pairwise,runtime_true+policy_use_requested,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0716,G3F-MUT-0716,pairwise,runtime_true+policy_use_requested,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0717,G3F-MUT-0717,pairwise,runtime_true+policy_use_requested,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0718,G3F-MUT-0718,pairwise,runtime_true+cross_workstream_contamination,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0719,G3F-MUT-0719,pairwise,runtime_true+cross_workstream_contamination,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0720,G3F-MUT-0720,pairwise,runtime_true+cross_workstream_contamination,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0721,G3F-MUT-0721,pairwise,runtime_true+dossier_derived_missing_binding,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0722,G3F-MUT-0722,pairwise,runtime_true+dossier_derived_missing_binding,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0723,G3F-MUT-0723,pairwise,runtime_true+dossier_derived_missing_binding,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0724,G3F-MUT-0724,pairwise,runtime_true+dependency_derived_run_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0725,G3F-MUT-0725,pairwise,runtime_true+dependency_derived_run_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0726,G3F-MUT-0726,pairwise,runtime_true+dependency_derived_run_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0727,G3F-MUT-0727,pairwise,runtime_true+probe_package_auth_leak,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0728,G3F-MUT-0728,pairwise,runtime_true+probe_package_auth_leak,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0729,G3F-MUT-0729,pairwise,runtime_true+probe_package_auth_leak,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0730,G3F-MUT-0730,pairwise,numeric_bound_invented+formal_qch_false_positive,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0731,G3F-MUT-0731,pairwise,numeric_bound_invented+formal_qch_false_positive,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0732,G3F-MUT-0732,pairwise,numeric_bound_invented+formal_qch_false_positive,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0733,G3F-MUT-0733,pairwise,numeric_bound_invented+220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0734,G3F-MUT-0734,pairwise,numeric_bound_invented+220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0735,G3F-MUT-0735,pairwise,numeric_bound_invented+220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0736,G3F-MUT-0736,pairwise,numeric_bound_invented+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0737,G3F-MUT-0737,pairwise,numeric_bound_invented+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0738,G3F-MUT-0738,pairwise,numeric_bound_invented+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0739,G3F-MUT-0739,pairwise,numeric_bound_invented+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0740,G3F-MUT-0740,pairwise,numeric_bound_invented+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0741,G3F-MUT-0741,pairwise,numeric_bound_invented+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0742,G3F-MUT-0742,pairwise,numeric_bound_invented+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0743,G3F-MUT-0743,pairwise,numeric_bound_invented+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0744,G3F-MUT-0744,pairwise,numeric_bound_invented+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0745,G3F-MUT-0745,pairwise,numeric_bound_invented+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0746,G3F-MUT-0746,pairwise,numeric_bound_invented+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0747,G3F-MUT-0747,pairwise,numeric_bound_invented+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0748,G3F-MUT-0748,pairwise,numeric_bound_invented+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0749,G3F-MUT-0749,pairwise,numeric_bound_invented+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0750,G3F-MUT-0750,pairwise,numeric_bound_invented+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0751,G3F-MUT-0751,pairwise,numeric_bound_invented+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0752,G3F-MUT-0752,pairwise,numeric_bound_invented+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0753,G3F-MUT-0753,pairwise,numeric_bound_invented+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0754,G3F-MUT-0754,pairwise,numeric_bound_invented+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0755,G3F-MUT-0755,pairwise,numeric_bound_invented+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0756,G3F-MUT-0756,pairwise,numeric_bound_invented+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0757,G3F-MUT-0757,pairwise,numeric_bound_invented+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0758,G3F-MUT-0758,pairwise,numeric_bound_invented+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0759,G3F-MUT-0759,pairwise,numeric_bound_invented+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0760,G3F-MUT-0760,pairwise,numeric_bound_invented+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
