union_id,source_side,mutation_id,mutation_family,workstream,expected_result,observed_result,unexpected_pass,authorization_promotion,gate2d_row_count_guard
G6E-UNION-00163,NODI_GATE5F,G3F-MUT-0163,authorization_true+formula_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00164,NODI_GATE5F,G3F-MUT-0164,authorization_true+formula_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00165,NODI_GATE5F,G3F-MUT-0165,authorization_true+formula_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00166,NODI_GATE5F,G3F-MUT-0166,authorization_true+direct_prs_bin_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00167,NODI_GATE5F,G3F-MUT-0167,authorization_true+direct_prs_bin_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00168,NODI_GATE5F,G3F-MUT-0168,authorization_true+direct_prs_bin_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00169,NODI_GATE5F,G3F-MUT-0169,authorization_true+grain_ingestion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00170,NODI_GATE5F,G3F-MUT-0170,authorization_true+grain_ingestion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00171,NODI_GATE5F,G3F-MUT-0171,authorization_true+grain_ingestion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00172,NODI_GATE5F,G3F-MUT-0172,authorization_true+accepted_expansion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00173,NODI_GATE5F,G3F-MUT-0173,authorization_true+accepted_expansion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00174,NODI_GATE5F,G3F-MUT-0174,authorization_true+accepted_expansion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00175,NODI_GATE5F,G3F-MUT-0175,authorization_true+q_ch_weighting_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00176,NODI_GATE5F,G3F-MUT-0176,authorization_true+q_ch_weighting_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00177,NODI_GATE5F,G3F-MUT-0177,authorization_true+q_ch_weighting_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00178,NODI_GATE5F,G3F-MUT-0178,authorization_true+JRC_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00179,NODI_GATE5F,G3F-MUT-0179,authorization_true+JRC_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00180,NODI_GATE5F,G3F-MUT-0180,authorization_true+JRC_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00181,NODI_GATE5F,G3F-MUT-0181,authorization_true+production_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00182,NODI_GATE5F,G3F-MUT-0182,authorization_true+production_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00183,NODI_GATE5F,G3F-MUT-0183,authorization_true+production_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00184,NODI_GATE5F,G3F-MUT-0184,authorization_true+runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00185,NODI_GATE5F,G3F-MUT-0185,authorization_true+runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00186,NODI_GATE5F,G3F-MUT-0186,authorization_true+runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00187,NODI_GATE5F,G3F-MUT-0187,authorization_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00188,NODI_GATE5F,G3F-MUT-0188,authorization_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00189,NODI_GATE5F,G3F-MUT-0189,authorization_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00190,NODI_GATE5F,G3F-MUT-0190,authorization_true+formal_qch_false_positive,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00191,NODI_GATE5F,G3F-MUT-0191,authorization_true+formal_qch_false_positive,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00192,NODI_GATE5F,G3F-MUT-0192,authorization_true+formal_qch_false_positive,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00193,NODI_GATE5F,G3F-MUT-0193,authorization_true+220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00194,NODI_GATE5F,G3F-MUT-0194,authorization_true+220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00195,NODI_GATE5F,G3F-MUT-0195,authorization_true+220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00196,NODI_GATE5F,G3F-MUT-0196,authorization_true+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00197,NODI_GATE5F,G3F-MUT-0197,authorization_true+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00198,NODI_GATE5F,G3F-MUT-0198,authorization_true+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00199,NODI_GATE5F,G3F-MUT-0199,authorization_true+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00200,NODI_GATE5F,G3F-MUT-0200,authorization_true+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00201,NODI_GATE5F,G3F-MUT-0201,authorization_true+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00202,NODI_GATE5F,G3F-MUT-0202,authorization_true+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00203,NODI_GATE5F,G3F-MUT-0203,authorization_true+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00204,NODI_GATE5F,G3F-MUT-0204,authorization_true+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00205,NODI_GATE5F,G3F-MUT-0205,authorization_true+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00206,NODI_GATE5F,G3F-MUT-0206,authorization_true+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00207,NODI_GATE5F,G3F-MUT-0207,authorization_true+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00208,NODI_GATE5F,G3F-MUT-0208,authorization_true+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00209,NODI_GATE5F,G3F-MUT-0209,authorization_true+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00210,NODI_GATE5F,G3F-MUT-0210,authorization_true+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00211,NODI_GATE5F,G3F-MUT-0211,authorization_true+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00212,NODI_GATE5F,G3F-MUT-0212,authorization_true+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00213,NODI_GATE5F,G3F-MUT-0213,authorization_true+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00214,NODI_GATE5F,G3F-MUT-0214,authorization_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00215,NODI_GATE5F,G3F-MUT-0215,authorization_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00216,NODI_GATE5F,G3F-MUT-0216,authorization_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00217,NODI_GATE5F,G3F-MUT-0217,authorization_true+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00218,NODI_GATE5F,G3F-MUT-0218,authorization_true+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00219,NODI_GATE5F,G3F-MUT-0219,authorization_true+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00220,NODI_GATE5F,G3F-MUT-0220,authorization_true+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00221,NODI_GATE5F,G3F-MUT-0221,authorization_true+template_marked_evidence,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00222,NODI_GATE5F,G3F-MUT-0222,authorization_true+template_marked_evidence,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00223,NODI_GATE5F,G3F-MUT-0223,authorization_true+policy_use_requested,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00224,NODI_GATE5F,G3F-MUT-0224,authorization_true+policy_use_requested,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00225,NODI_GATE5F,G3F-MUT-0225,authorization_true+policy_use_requested,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00226,NODI_GATE5F,G3F-MUT-0226,authorization_true+cross_workstream_contamination,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00227,NODI_GATE5F,G3F-MUT-0227,authorization_true+cross_workstream_contamination,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00228,NODI_GATE5F,G3F-MUT-0228,authorization_true+cross_workstream_contamination,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00229,NODI_GATE5F,G3F-MUT-0229,authorization_true+dossier_derived_missing_binding,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00230,NODI_GATE5F,G3F-MUT-0230,authorization_true+dossier_derived_missing_binding,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00231,NODI_GATE5F,G3F-MUT-0231,authorization_true+dossier_derived_missing_binding,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00232,NODI_GATE5F,G3F-MUT-0232,authorization_true+dependency_derived_run_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00233,NODI_GATE5F,G3F-MUT-0233,authorization_true+dependency_derived_run_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00234,NODI_GATE5F,G3F-MUT-0234,authorization_true+dependency_derived_run_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00235,NODI_GATE5F,G3F-MUT-0235,authorization_true+probe_package_auth_leak,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00236,NODI_GATE5F,G3F-MUT-0236,authorization_true+probe_package_auth_leak,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00237,NODI_GATE5F,G3F-MUT-0237,authorization_true+probe_package_auth_leak,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00238,NODI_GATE5F,G3F-MUT-0238,formula_true+direct_prs_bin_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00239,NODI_GATE5F,G3F-MUT-0239,formula_true+direct_prs_bin_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00240,NODI_GATE5F,G3F-MUT-0240,formula_true+direct_prs_bin_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00241,NODI_GATE5F,G3F-MUT-0241,formula_true+grain_ingestion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00242,NODI_GATE5F,G3F-MUT-0242,formula_true+grain_ingestion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00243,NODI_GATE5F,G3F-MUT-0243,formula_true+grain_ingestion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00244,NODI_GATE5F,G3F-MUT-0244,formula_true+accepted_expansion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00245,NODI_GATE5F,G3F-MUT-0245,formula_true+accepted_expansion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00246,NODI_GATE5F,G3F-MUT-0246,formula_true+accepted_expansion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00247,NODI_GATE5F,G3F-MUT-0247,formula_true+q_ch_weighting_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00248,NODI_GATE5F,G3F-MUT-0248,formula_true+q_ch_weighting_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00249,NODI_GATE5F,G3F-MUT-0249,formula_true+q_ch_weighting_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00250,NODI_GATE5F,G3F-MUT-0250,formula_true+JRC_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00251,NODI_GATE5F,G3F-MUT-0251,formula_true+JRC_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00252,NODI_GATE5F,G3F-MUT-0252,formula_true+JRC_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00253,NODI_GATE5F,G3F-MUT-0253,formula_true+production_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00254,NODI_GATE5F,G3F-MUT-0254,formula_true+production_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00255,NODI_GATE5F,G3F-MUT-0255,formula_true+production_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00256,NODI_GATE5F,G3F-MUT-0256,formula_true+runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00257,NODI_GATE5F,G3F-MUT-0257,formula_true+runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00258,NODI_GATE5F,G3F-MUT-0258,formula_true+runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00259,NODI_GATE5F,G3F-MUT-0259,formula_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00260,NODI_GATE5F,G3F-MUT-0260,formula_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00261,NODI_GATE5F,G3F-MUT-0261,formula_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00262,NODI_GATE5F,G3F-MUT-0262,formula_true+formal_qch_false_positive,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00263,NODI_GATE5F,G3F-MUT-0263,formula_true+formal_qch_false_positive,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00264,NODI_GATE5F,G3F-MUT-0264,formula_true+formal_qch_false_positive,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00265,NODI_GATE5F,G3F-MUT-0265,formula_true+220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00266,NODI_GATE5F,G3F-MUT-0266,formula_true+220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00267,NODI_GATE5F,G3F-MUT-0267,formula_true+220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00268,NODI_GATE5F,G3F-MUT-0268,formula_true+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00269,NODI_GATE5F,G3F-MUT-0269,formula_true+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00270,NODI_GATE5F,G3F-MUT-0270,formula_true+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00271,NODI_GATE5F,G3F-MUT-0271,formula_true+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00272,NODI_GATE5F,G3F-MUT-0272,formula_true+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00273,NODI_GATE5F,G3F-MUT-0273,formula_true+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00274,NODI_GATE5F,G3F-MUT-0274,formula_true+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00275,NODI_GATE5F,G3F-MUT-0275,formula_true+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00276,NODI_GATE5F,G3F-MUT-0276,formula_true+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00277,NODI_GATE5F,G3F-MUT-0277,formula_true+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00278,NODI_GATE5F,G3F-MUT-0278,formula_true+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00279,NODI_GATE5F,G3F-MUT-0279,formula_true+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00280,NODI_GATE5F,G3F-MUT-0280,formula_true+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00281,NODI_GATE5F,G3F-MUT-0281,formula_true+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00282,NODI_GATE5F,G3F-MUT-0282,formula_true+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00283,NODI_GATE5F,G3F-MUT-0283,formula_true+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00284,NODI_GATE5F,G3F-MUT-0284,formula_true+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00285,NODI_GATE5F,G3F-MUT-0285,formula_true+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00286,NODI_GATE5F,G3F-MUT-0286,formula_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00287,NODI_GATE5F,G3F-MUT-0287,formula_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00288,NODI_GATE5F,G3F-MUT-0288,formula_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00289,NODI_GATE5F,G3F-MUT-0289,formula_true+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00290,NODI_GATE5F,G3F-MUT-0290,formula_true+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00291,NODI_GATE5F,G3F-MUT-0291,formula_true+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00292,NODI_GATE5F,G3F-MUT-0292,formula_true+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00293,NODI_GATE5F,G3F-MUT-0293,formula_true+template_marked_evidence,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00294,NODI_GATE5F,G3F-MUT-0294,formula_true+template_marked_evidence,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00295,NODI_GATE5F,G3F-MUT-0295,formula_true+policy_use_requested,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00296,NODI_GATE5F,G3F-MUT-0296,formula_true+policy_use_requested,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00297,NODI_GATE5F,G3F-MUT-0297,formula_true+policy_use_requested,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00298,NODI_GATE5F,G3F-MUT-0298,formula_true+cross_workstream_contamination,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00299,NODI_GATE5F,G3F-MUT-0299,formula_true+cross_workstream_contamination,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00300,NODI_GATE5F,G3F-MUT-0300,formula_true+cross_workstream_contamination,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00301,NODI_GATE5F,G3F-MUT-0301,formula_true+dossier_derived_missing_binding,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00302,NODI_GATE5F,G3F-MUT-0302,formula_true+dossier_derived_missing_binding,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00303,NODI_GATE5F,G3F-MUT-0303,formula_true+dossier_derived_missing_binding,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00304,NODI_GATE5F,G3F-MUT-0304,formula_true+dependency_derived_run_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00305,NODI_GATE5F,G3F-MUT-0305,formula_true+dependency_derived_run_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00306,NODI_GATE5F,G3F-MUT-0306,formula_true+dependency_derived_run_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00307,NODI_GATE5F,G3F-MUT-0307,formula_true+probe_package_auth_leak,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00308,NODI_GATE5F,G3F-MUT-0308,formula_true+probe_package_auth_leak,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00309,NODI_GATE5F,G3F-MUT-0309,formula_true+probe_package_auth_leak,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00310,NODI_GATE5F,G3F-MUT-0310,direct_prs_bin_true+grain_ingestion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00311,NODI_GATE5F,G3F-MUT-0311,direct_prs_bin_true+grain_ingestion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00312,NODI_GATE5F,G3F-MUT-0312,direct_prs_bin_true+grain_ingestion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00313,NODI_GATE5F,G3F-MUT-0313,direct_prs_bin_true+accepted_expansion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-00314,NODI_GATE5F,G3F-MUT-0314,direct_prs_bin_true+accepted_expansion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
