compatibility_id,source_version,target_version,canonical_field,present_in_source,present_in_rc51,compatibility_class,package_disposition,requires_user_authorization,hard_incompatible
G7D-RC5-0231,RC5,RC5.1,qch_weighting_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0232,RC5,RC5.1,raw_residence_fraction,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0233,RC5,RC5.1,raw_velocity_fraction,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0234,RC5,RC5.1,readiness_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0235,RC5,RC5.1,reason,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0236,RC5,RC5.1,recommended_gate2b_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0237,RC5,RC5.1,recommended_nodi_action,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0238,RC5,RC5.1,recommended_nodi_reconciled_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0239,RC5,RC5.1,reference_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0240,RC5,RC5.1,reproducibility_check_required,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0241,RC5,RC5.1,reproducibility_group_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0242,RC5,RC5.1,reproducibility_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0243,RC5,RC5.1,required_comsol_export_change,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0244,RC5,RC5.1,required_evidence,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0245,RC5,RC5.1,required_evidence_to_upgrade,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0246,RC5,RC5.1,required_fields_present,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0247,RC5,RC5.1,required_for_positive_fixture,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0248,RC5,RC5.1,required_next_gate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0249,RC5,RC5.1,required_nodi_checks_to_upgrade,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0250,RC5,RC5.1,required_nodi_next_gate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0251,RC5,RC5.1,required_nodi_policy,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0252,RC5,RC5.1,required_nodi_review,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0253,RC5,RC5.1,required_output_if_future_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0254,RC5,RC5.1,required_output_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0255,RC5,RC5.1,required_seeds,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0256,RC5,RC5.1,required_validation_checks,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0257,RC5,RC5.1,requirement_area,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0258,RC5,RC5.1,requirement_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0259,RC5,RC5.1,requires_conservativeness_check,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0260,RC5,RC5.1,requires_loss_error_semantics,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0261,RC5,RC5.1,requires_monotonicity_check,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0262,RC5,RC5.1,requires_new_comsol_export,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0263,RC5,RC5.1,requires_new_comsol_solve,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0264,RC5,RC5.1,requires_nodi_acceptance,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0265,RC5,RC5.1,requires_nodi_edge20_definition_hash,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0266,RC5,RC5.1,requires_nodi_prs_recheck,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0267,RC5,RC5.1,requires_nodi_prs_verdict,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0268,RC5,RC5.1,residence_numerator,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0269,RC5,RC5.1,residence_total,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0270,RC5,RC5.1,result,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0271,RC5,RC5.1,review_method_candidate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0272,RC5,RC5.1,review_only_until_nodi_approval,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0273,RC5,RC5.1,route_coverage,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0274,RC5,RC5.1,route_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0275,RC5,RC5.1,route_geometry_id_comsol,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0276,RC5,RC5.1,route_id_nodi,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0277,RC5,RC5.1,route_key,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0278,RC5,RC5.1,route_key_candidate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0279,RC5,RC5.1,route_view_diameter_bin_binding_available,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0280,RC5,RC5.1,route_view_diameter_bin_binding_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0281,RC5,RC5.1,row_count,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0282,RC5,RC5.1,row_grain,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0283,RC5,RC5.1,row_identity,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0284,RC5,RC5.1,row_identity_available,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0285,RC5,RC5.1,row_identity_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0286,RC5,RC5.1,run_label,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0287,RC5,RC5.1,runtime_configuration_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0288,RC5,RC5.1,sample_policy,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0289,RC5,RC5.1,sample_row_count_read,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0290,RC5,RC5.1,schema_field_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0291,RC5,RC5.1,schema_version,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0292,RC5,RC5.1,semantics_area,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0293,RC5,RC5.1,semantics_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0294,RC5,RC5.1,sha256,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0295,RC5,RC5.1,sidewall_deg,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0296,RC5,RC5.1,source_artifact,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0297,RC5,RC5.1,source_candidate_export_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0298,RC5,RC5.1,source_crosswalk_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0299,RC5,RC5.1,source_edge4_artifact,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0300,RC5,RC5.1,source_edge_skeleton_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0301,RC5,RC5.1,source_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0302,RC5,RC5.1,source_gate2f_edge_evidence_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0303,RC5,RC5.1,source_geometry_hash,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0304,RC5,RC5.1,source_row_count,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0305,RC5,RC5.1,source_row_identity,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0306,RC5,RC5.1,source_row_type,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0307,RC5,RC5.1,source_rows_covered,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0308,RC5,RC5.1,source_schema_path,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0309,RC5,RC5.1,source_schema_sha256,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0310,RC5,RC5.1,source_sha256,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0311,RC5,RC5.1,source_sha_available,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0312,RC5,RC5.1,source_sha_provenance_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0313,RC5,RC5.1,source_sha_requirement,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0314,RC5,RC5.1,source_solve_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0315,RC5,RC5.1,source_solve_provenance_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0316,RC5,RC5.1,source_validator_path,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0317,RC5,RC5.1,source_validator_sha256,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0318,RC5,RC5.1,state_changed_this_gate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0319,RC5,RC5.1,structural_coverage_proof_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0320,RC5,RC5.1,structural_proof_boundary,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0321,RC5,RC5.1,structural_proof_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0322,RC5,RC5.1,success_criteria,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0323,RC5,RC5.1,synthetic_binding_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0324,RC5,RC5.1,synthetic_fixture_not_evidence,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0325,RC5,RC5.1,synthetic_fixture_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0326,RC5,RC5.1,synthetic_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0327,RC5,RC5.1,template_only,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0328,RC5,RC5.1,template_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0329,RC5,RC5.1,tpd_alignment_source,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0330,RC5,RC5.1,tpd_bin_basis,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0331,RC5,RC5.1,tpd_bin_label,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0332,RC5,RC5.1,tpd_case_or_artifact_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0333,RC5,RC5.1,tpd_edge4_bin_label,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0334,RC5,RC5.1,tpd_edge_bin_label,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0335,RC5,RC5.1,tpd_edge_norm_max,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0336,RC5,RC5.1,tpd_edge_norm_min,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0337,RC5,RC5.1,tpd_proxy_aggregation_basis,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0338,RC5,RC5.1,tpd_scope,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0339,RC5,RC5.1,transform_hint,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0340,RC5,RC5.1,trial_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0341,RC5,RC5.1,unbound_reason_if_any,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0342,RC5,RC5.1,uncertainty_flag,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0343,RC5,RC5.1,uncertainty_or_review_flag,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0344,RC5,RC5.1,units,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0345,RC5,RC5.1,units_available,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0346,RC5,RC5.1,units_requirement,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0347,RC5,RC5.1,units_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0348,RC5,RC5.1,validation_link,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0349,RC5,RC5.1,validation_plan,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0350,RC5,RC5.1,velocity_numerator,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0351,RC5,RC5.1,velocity_total,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0352,RC5,RC5.1,volume_entity_count,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0353,RC5,RC5.1,w_nominal_nm,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0354,RC5,RC5.1,weighting_basis,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0355,RC5,RC5.1,what_it_allows,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0356,RC5,RC5.1,what_it_does_not_allow,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0357,RC5,RC5.1,why_not_direct_prs_bin,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0358,RC5,RC5.1,why_not_stronger,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0359,RC5,RC5.1,width_coverage,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0360,RC5,RC5.1,width_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0361,RC5,RC5.1,width_group_um,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0362,RC5,RC5.1,width_or_route_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0363,RC5,RC5.1,workstream,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0364,RC5,RC5.1,would_require_comsol_run,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0365,RC5,RC5.1,would_require_mph_load,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0001,RC5.1,RC5.1,_source_file,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0002,RC5.1,RC5.1,accepted_context_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0003,RC5.1,RC5.1,accepted_row_expansion_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0004,RC5.1,RC5.1,affected_rows,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0005,RC5.1,RC5.1,aggregation_error_bound_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0006,RC5.1,RC5.1,aggregation_rule,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0007,RC5.1,RC5.1,allowed_use,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0008,RC5.1,RC5.1,allowed_value_or_domain,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0009,RC5.1,RC5.1,artifact_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0010,RC5.1,RC5.1,artifact_level_context_candidate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0011,RC5.1,RC5.1,artifact_path,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0012,RC5.1,RC5.1,authorization_flags_false,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0013,RC5.1,RC5.1,authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0014,RC5.1,RC5.1,auto_map_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0015,RC5.1,RC5.1,bin_basis,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0016,RC5.1,RC5.1,bin_coverage,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0017,RC5.1,RC5.1,bin_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0018,RC5.1,RC5.1,binding_blocker,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0019,RC5.1,RC5.1,binding_fail_closed,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0020,RC5.1,RC5.1,binding_repair_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0021,RC5.1,RC5.1,binding_template_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0022,RC5.1,RC5.1,blocked_class,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0023,RC5.1,RC5.1,blocked_until,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0024,RC5.1,RC5.1,blocked_use,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0025,RC5.1,RC5.1,blocker_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0026,RC5.1,RC5.1,blocker_if_any,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0027,RC5.1,RC5.1,blocker_preserved,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0028,RC5.1,RC5.1,blocker_reason,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0029,RC5.1,RC5.1,blocker_type,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0030,RC5.1,RC5.1,can_be_done_without_new_comsol_solve,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0031,RC5.1,RC5.1,can_close_reason,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0032,RC5.1,RC5.1,can_close_work_order,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0033,RC5.1,RC5.1,can_fix_without_new_comsol_solve,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0034,RC5.1,RC5.1,can_repair_without_new_solve,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0035,RC5.1,RC5.1,candidate_claim,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0036,RC5.1,RC5.1,candidate_edge20_bins_covered,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0037,RC5.1,RC5.1,candidate_export_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0038,RC5.1,RC5.1,candidate_prs_edge20_end_1based,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0039,RC5.1,RC5.1,candidate_prs_edge20_ids,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0040,RC5.1,RC5.1,candidate_prs_edge20_start_1based,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0041,RC5.1,RC5.1,candidate_route_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0042,RC5.1,RC5.1,candidate_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0043,RC5.1,RC5.1,carry_forward_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0044,RC5.1,RC5.1,case_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0045,RC5.1,RC5.1,check_definition,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0046,RC5.1,RC5.1,check_name,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0047,RC5.1,RC5.1,checks,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0048,RC5.1,RC5.1,chi_selected_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0049,RC5.1,RC5.1,claim_boundary,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0050,RC5.1,RC5.1,claim_promotion_authorized_now,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0051,RC5.1,RC5.1,columns,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0052,RC5.1,RC5.1,comsol_artifact_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0053,RC5.1,RC5.1,comsol_artifact_path,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0054,RC5.1,RC5.1,comsol_evidence_or_gap,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0055,RC5.1,RC5.1,comsol_gate2g_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0056,RC5.1,RC5.1,comsol_gate_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0057,RC5.1,RC5.1,comsol_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0058,RC5.1,RC5.1,conservativeness_check_required,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0059,RC5.1,RC5.1,conservativeness_metric,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0060,RC5.1,RC5.1,conservativeness_rule,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0061,RC5.1,RC5.1,conservativeness_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0062,RC5.1,RC5.1,consumer_candidate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0063,RC5.1,RC5.1,coverage_complete,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0064,RC5.1,RC5.1,coverage_contiguous,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0065,RC5.1,RC5.1,coverage_nonoverlap_claim_scope,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0066,RC5.1,RC5.1,current_blocker,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0067,RC5.1,RC5.1,current_source,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0068,RC5.1,RC5.1,current_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0069,RC5.1,RC5.1,current_support_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0070,RC5.1,RC5.1,d_nm,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0071,RC5.1,RC5.1,decision_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0072,RC5.1,RC5.1,depth_coverage,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0073,RC5.1,RC5.1,depth_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0074,RC5.1,RC5.1,depth_or_channel_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0075,RC5.1,RC5.1,depth_um,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0076,RC5.1,RC5.1,derived_artifact,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0077,RC5.1,RC5.1,description,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0078,RC5.1,RC5.1,diagnostic_check_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0079,RC5.1,RC5.1,diameter_binding_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0080,RC5.1,RC5.1,diameter_coverage,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0081,RC5.1,RC5.1,diameter_nm,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0082,RC5.1,RC5.1,direct_prs_bin_claim_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0083,RC5.1,RC5.1,direct_prs_bin_use_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0084,RC5.1,RC5.1,direct_prs_bin_use_authorized_default,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0085,RC5.1,RC5.1,disposition,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0086,RC5.1,RC5.1,distribution_type_required,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0087,RC5.1,RC5.1,dossier_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0088,RC5.1,RC5.1,edge20_bin_count,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0089,RC5.1,RC5.1,edge20_bin_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0090,RC5.1,RC5.1,edge20_bins_covered,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0091,RC5.1,RC5.1,edge20_definition_hash,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0092,RC5.1,RC5.1,edge20_reference_units,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0093,RC5.1,RC5.1,edge20_reference_value,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0094,RC5.1,RC5.1,edge4_aggregate_value,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0095,RC5.1,RC5.1,edge4_bin_label,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0096,RC5.1,RC5.1,edge4_max,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0097,RC5.1,RC5.1,edge4_min,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0098,RC5.1,RC5.1,edge4_to_edge20_policy,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5.1-0099,RC5.1,RC5.1,edge_bin_label,true,true,backward-compatible alias,adapter dry-run allowed,false,false
