corpus_id,source,case_family,workstream,expected_disposition,not_evidence
G7F-CORPUS-00264,NODI_GATE5F,formula_true+formal_qch_false_positive,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00265,NODI_GATE5F,formula_true+220_auto_map,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00266,NODI_GATE5F,formula_true+220_auto_map,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00267,NODI_GATE5F,formula_true+220_auto_map,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00268,NODI_GATE5F,formula_true+D1200_borrow_D900,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00269,NODI_GATE5F,formula_true+D1200_borrow_D900,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00270,NODI_GATE5F,formula_true+D1200_borrow_D900,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00271,NODI_GATE5F,formula_true+missing_NODI_view,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00272,NODI_GATE5F,formula_true+missing_NODI_view,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00273,NODI_GATE5F,formula_true+missing_NODI_view,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00274,NODI_GATE5F,formula_true+edge20_hash_mismatch,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00275,NODI_GATE5F,formula_true+edge20_hash_mismatch,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00276,NODI_GATE5F,formula_true+edge20_hash_mismatch,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00277,NODI_GATE5F,formula_true+non_contiguous_bins,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00278,NODI_GATE5F,formula_true+non_contiguous_bins,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00279,NODI_GATE5F,formula_true+non_contiguous_bins,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00280,NODI_GATE5F,formula_true+missing_units,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00281,NODI_GATE5F,formula_true+missing_units,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00282,NODI_GATE5F,formula_true+missing_units,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00283,NODI_GATE5F,formula_true+missing_normalization,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00284,NODI_GATE5F,formula_true+missing_normalization,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00285,NODI_GATE5F,formula_true+missing_normalization,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00286,NODI_GATE5F,formula_true+missing_source_sha,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00287,NODI_GATE5F,formula_true+missing_source_sha,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00288,NODI_GATE5F,formula_true+missing_source_sha,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00289,NODI_GATE5F,formula_true+row_count_mismatch,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00290,NODI_GATE5F,formula_true+row_count_mismatch,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00291,NODI_GATE5F,formula_true+row_count_mismatch,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00292,NODI_GATE5F,formula_true+template_marked_evidence,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00293,NODI_GATE5F,formula_true+template_marked_evidence,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00294,NODI_GATE5F,formula_true+template_marked_evidence,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00295,NODI_GATE5F,formula_true+policy_use_requested,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00296,NODI_GATE5F,formula_true+policy_use_requested,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00297,NODI_GATE5F,formula_true+policy_use_requested,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00298,NODI_GATE5F,formula_true+cross_workstream_contamination,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00299,NODI_GATE5F,formula_true+cross_workstream_contamination,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00300,NODI_GATE5F,formula_true+cross_workstream_contamination,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00301,NODI_GATE5F,formula_true+dossier_derived_missing_binding,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00302,NODI_GATE5F,formula_true+dossier_derived_missing_binding,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00303,NODI_GATE5F,formula_true+dossier_derived_missing_binding,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00304,NODI_GATE5F,formula_true+dependency_derived_run_marker,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00305,NODI_GATE5F,formula_true+dependency_derived_run_marker,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00306,NODI_GATE5F,formula_true+dependency_derived_run_marker,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00307,NODI_GATE5F,formula_true+probe_package_auth_leak,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00308,NODI_GATE5F,formula_true+probe_package_auth_leak,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00309,NODI_GATE5F,formula_true+probe_package_auth_leak,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00310,NODI_GATE5F,direct_prs_bin_true+grain_ingestion_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00311,NODI_GATE5F,direct_prs_bin_true+grain_ingestion_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00312,NODI_GATE5F,direct_prs_bin_true+grain_ingestion_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00313,NODI_GATE5F,direct_prs_bin_true+accepted_expansion_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00314,NODI_GATE5F,direct_prs_bin_true+accepted_expansion_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00315,NODI_GATE5F,direct_prs_bin_true+accepted_expansion_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00316,NODI_GATE5F,direct_prs_bin_true+q_ch_weighting_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00317,NODI_GATE5F,direct_prs_bin_true+q_ch_weighting_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00318,NODI_GATE5F,direct_prs_bin_true+q_ch_weighting_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00319,NODI_GATE5F,direct_prs_bin_true+JRC_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00320,NODI_GATE5F,direct_prs_bin_true+JRC_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00321,NODI_GATE5F,direct_prs_bin_true+JRC_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00322,NODI_GATE5F,direct_prs_bin_true+production_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00323,NODI_GATE5F,direct_prs_bin_true+production_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00324,NODI_GATE5F,direct_prs_bin_true+production_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00325,NODI_GATE5F,direct_prs_bin_true+runtime_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00326,NODI_GATE5F,direct_prs_bin_true+runtime_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00327,NODI_GATE5F,direct_prs_bin_true+runtime_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00328,NODI_GATE5F,direct_prs_bin_true+numeric_bound_invented,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00329,NODI_GATE5F,direct_prs_bin_true+numeric_bound_invented,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00330,NODI_GATE5F,direct_prs_bin_true+numeric_bound_invented,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00331,NODI_GATE5F,direct_prs_bin_true+formal_qch_false_positive,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00332,NODI_GATE5F,direct_prs_bin_true+formal_qch_false_positive,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00333,NODI_GATE5F,direct_prs_bin_true+formal_qch_false_positive,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00334,NODI_GATE5F,direct_prs_bin_true+220_auto_map,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00335,NODI_GATE5F,direct_prs_bin_true+220_auto_map,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00336,NODI_GATE5F,direct_prs_bin_true+220_auto_map,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00337,NODI_GATE5F,direct_prs_bin_true+D1200_borrow_D900,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00338,NODI_GATE5F,direct_prs_bin_true+D1200_borrow_D900,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00339,NODI_GATE5F,direct_prs_bin_true+D1200_borrow_D900,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00340,NODI_GATE5F,direct_prs_bin_true+missing_NODI_view,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00341,NODI_GATE5F,direct_prs_bin_true+missing_NODI_view,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00342,NODI_GATE5F,direct_prs_bin_true+missing_NODI_view,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00343,NODI_GATE5F,direct_prs_bin_true+edge20_hash_mismatch,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00344,NODI_GATE5F,direct_prs_bin_true+edge20_hash_mismatch,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00345,NODI_GATE5F,direct_prs_bin_true+edge20_hash_mismatch,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00346,NODI_GATE5F,direct_prs_bin_true+non_contiguous_bins,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00347,NODI_GATE5F,direct_prs_bin_true+non_contiguous_bins,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00348,NODI_GATE5F,direct_prs_bin_true+non_contiguous_bins,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00349,NODI_GATE5F,direct_prs_bin_true+missing_units,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00350,NODI_GATE5F,direct_prs_bin_true+missing_units,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00351,NODI_GATE5F,direct_prs_bin_true+missing_units,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00352,NODI_GATE5F,direct_prs_bin_true+missing_normalization,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00353,NODI_GATE5F,direct_prs_bin_true+missing_normalization,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00354,NODI_GATE5F,direct_prs_bin_true+missing_normalization,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00355,NODI_GATE5F,direct_prs_bin_true+missing_source_sha,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00356,NODI_GATE5F,direct_prs_bin_true+missing_source_sha,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00357,NODI_GATE5F,direct_prs_bin_true+missing_source_sha,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00358,NODI_GATE5F,direct_prs_bin_true+row_count_mismatch,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00359,NODI_GATE5F,direct_prs_bin_true+row_count_mismatch,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00360,NODI_GATE5F,direct_prs_bin_true+row_count_mismatch,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00361,NODI_GATE5F,direct_prs_bin_true+template_marked_evidence,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00362,NODI_GATE5F,direct_prs_bin_true+template_marked_evidence,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00363,NODI_GATE5F,direct_prs_bin_true+template_marked_evidence,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00364,NODI_GATE5F,direct_prs_bin_true+policy_use_requested,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00365,NODI_GATE5F,direct_prs_bin_true+policy_use_requested,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00366,NODI_GATE5F,direct_prs_bin_true+policy_use_requested,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00367,NODI_GATE5F,direct_prs_bin_true+cross_workstream_contamination,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00368,NODI_GATE5F,direct_prs_bin_true+cross_workstream_contamination,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00369,NODI_GATE5F,direct_prs_bin_true+cross_workstream_contamination,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00370,NODI_GATE5F,direct_prs_bin_true+dossier_derived_missing_binding,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00371,NODI_GATE5F,direct_prs_bin_true+dossier_derived_missing_binding,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00372,NODI_GATE5F,direct_prs_bin_true+dossier_derived_missing_binding,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00373,NODI_GATE5F,direct_prs_bin_true+dependency_derived_run_marker,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00374,NODI_GATE5F,direct_prs_bin_true+dependency_derived_run_marker,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00375,NODI_GATE5F,direct_prs_bin_true+dependency_derived_run_marker,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00376,NODI_GATE5F,direct_prs_bin_true+probe_package_auth_leak,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00377,NODI_GATE5F,direct_prs_bin_true+probe_package_auth_leak,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00378,NODI_GATE5F,direct_prs_bin_true+probe_package_auth_leak,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00379,NODI_GATE5F,grain_ingestion_true+accepted_expansion_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00380,NODI_GATE5F,grain_ingestion_true+accepted_expansion_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00381,NODI_GATE5F,grain_ingestion_true+accepted_expansion_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00382,NODI_GATE5F,grain_ingestion_true+q_ch_weighting_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00383,NODI_GATE5F,grain_ingestion_true+q_ch_weighting_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00384,NODI_GATE5F,grain_ingestion_true+q_ch_weighting_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00385,NODI_GATE5F,grain_ingestion_true+JRC_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00386,NODI_GATE5F,grain_ingestion_true+JRC_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00387,NODI_GATE5F,grain_ingestion_true+JRC_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00388,NODI_GATE5F,grain_ingestion_true+production_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00389,NODI_GATE5F,grain_ingestion_true+production_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00390,NODI_GATE5F,grain_ingestion_true+production_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00391,NODI_GATE5F,grain_ingestion_true+runtime_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00392,NODI_GATE5F,grain_ingestion_true+runtime_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00393,NODI_GATE5F,grain_ingestion_true+runtime_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00394,NODI_GATE5F,grain_ingestion_true+numeric_bound_invented,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00395,NODI_GATE5F,grain_ingestion_true+numeric_bound_invented,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00396,NODI_GATE5F,grain_ingestion_true+numeric_bound_invented,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00397,NODI_GATE5F,grain_ingestion_true+formal_qch_false_positive,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00398,NODI_GATE5F,grain_ingestion_true+formal_qch_false_positive,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00399,NODI_GATE5F,grain_ingestion_true+formal_qch_false_positive,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00400,NODI_GATE5F,grain_ingestion_true+220_auto_map,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00401,NODI_GATE5F,grain_ingestion_true+220_auto_map,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00402,NODI_GATE5F,grain_ingestion_true+220_auto_map,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00403,NODI_GATE5F,grain_ingestion_true+D1200_borrow_D900,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00404,NODI_GATE5F,grain_ingestion_true+D1200_borrow_D900,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00405,NODI_GATE5F,grain_ingestion_true+D1200_borrow_D900,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00406,NODI_GATE5F,grain_ingestion_true+missing_NODI_view,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00407,NODI_GATE5F,grain_ingestion_true+missing_NODI_view,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00408,NODI_GATE5F,grain_ingestion_true+missing_NODI_view,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00409,NODI_GATE5F,grain_ingestion_true+edge20_hash_mismatch,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00410,NODI_GATE5F,grain_ingestion_true+edge20_hash_mismatch,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00411,NODI_GATE5F,grain_ingestion_true+edge20_hash_mismatch,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00412,NODI_GATE5F,grain_ingestion_true+non_contiguous_bins,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00413,NODI_GATE5F,grain_ingestion_true+non_contiguous_bins,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00414,NODI_GATE5F,grain_ingestion_true+non_contiguous_bins,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00415,NODI_GATE5F,grain_ingestion_true+missing_units,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00416,NODI_GATE5F,grain_ingestion_true+missing_units,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00417,NODI_GATE5F,grain_ingestion_true+missing_units,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00418,NODI_GATE5F,grain_ingestion_true+missing_normalization,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00419,NODI_GATE5F,grain_ingestion_true+missing_normalization,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00420,NODI_GATE5F,grain_ingestion_true+missing_normalization,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00421,NODI_GATE5F,grain_ingestion_true+missing_source_sha,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00422,NODI_GATE5F,grain_ingestion_true+missing_source_sha,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00423,NODI_GATE5F,grain_ingestion_true+missing_source_sha,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00424,NODI_GATE5F,grain_ingestion_true+row_count_mismatch,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00425,NODI_GATE5F,grain_ingestion_true+row_count_mismatch,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00426,NODI_GATE5F,grain_ingestion_true+row_count_mismatch,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00427,NODI_GATE5F,grain_ingestion_true+template_marked_evidence,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00428,NODI_GATE5F,grain_ingestion_true+template_marked_evidence,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00429,NODI_GATE5F,grain_ingestion_true+template_marked_evidence,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00430,NODI_GATE5F,grain_ingestion_true+policy_use_requested,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00431,NODI_GATE5F,grain_ingestion_true+policy_use_requested,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00432,NODI_GATE5F,grain_ingestion_true+policy_use_requested,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00433,NODI_GATE5F,grain_ingestion_true+cross_workstream_contamination,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00434,NODI_GATE5F,grain_ingestion_true+cross_workstream_contamination,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00435,NODI_GATE5F,grain_ingestion_true+cross_workstream_contamination,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00436,NODI_GATE5F,grain_ingestion_true+dossier_derived_missing_binding,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00437,NODI_GATE5F,grain_ingestion_true+dossier_derived_missing_binding,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00438,NODI_GATE5F,grain_ingestion_true+dossier_derived_missing_binding,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00439,NODI_GATE5F,grain_ingestion_true+dependency_derived_run_marker,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00440,NODI_GATE5F,grain_ingestion_true+dependency_derived_run_marker,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00441,NODI_GATE5F,grain_ingestion_true+dependency_derived_run_marker,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00442,NODI_GATE5F,grain_ingestion_true+probe_package_auth_leak,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00443,NODI_GATE5F,grain_ingestion_true+probe_package_auth_leak,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00444,NODI_GATE5F,grain_ingestion_true+probe_package_auth_leak,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00445,NODI_GATE5F,accepted_expansion_true+q_ch_weighting_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00446,NODI_GATE5F,accepted_expansion_true+q_ch_weighting_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00447,NODI_GATE5F,accepted_expansion_true+q_ch_weighting_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00448,NODI_GATE5F,accepted_expansion_true+JRC_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00449,NODI_GATE5F,accepted_expansion_true+JRC_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00450,NODI_GATE5F,accepted_expansion_true+JRC_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00451,NODI_GATE5F,accepted_expansion_true+production_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00452,NODI_GATE5F,accepted_expansion_true+production_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00453,NODI_GATE5F,accepted_expansion_true+production_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00454,NODI_GATE5F,accepted_expansion_true+runtime_true,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00455,NODI_GATE5F,accepted_expansion_true+runtime_true,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00456,NODI_GATE5F,accepted_expansion_true+runtime_true,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00457,NODI_GATE5F,accepted_expansion_true+numeric_bound_invented,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00458,NODI_GATE5F,accepted_expansion_true+numeric_bound_invented,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00459,NODI_GATE5F,accepted_expansion_true+numeric_bound_invented,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00460,NODI_GATE5F,accepted_expansion_true+formal_qch_false_positive,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00461,NODI_GATE5F,accepted_expansion_true+formal_qch_false_positive,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00462,NODI_GATE5F,accepted_expansion_true+formal_qch_false_positive,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00463,NODI_GATE5F,accepted_expansion_true+220_auto_map,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00464,NODI_GATE5F,accepted_expansion_true+220_auto_map,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00465,NODI_GATE5F,accepted_expansion_true+220_auto_map,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00466,NODI_GATE5F,accepted_expansion_true+D1200_borrow_D900,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00467,NODI_GATE5F,accepted_expansion_true+D1200_borrow_D900,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00468,NODI_GATE5F,accepted_expansion_true+D1200_borrow_D900,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00469,NODI_GATE5F,accepted_expansion_true+missing_NODI_view,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00470,NODI_GATE5F,accepted_expansion_true+missing_NODI_view,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00471,NODI_GATE5F,accepted_expansion_true+missing_NODI_view,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00472,NODI_GATE5F,accepted_expansion_true+edge20_hash_mismatch,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00473,NODI_GATE5F,accepted_expansion_true+edge20_hash_mismatch,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00474,NODI_GATE5F,accepted_expansion_true+edge20_hash_mismatch,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00475,NODI_GATE5F,accepted_expansion_true+non_contiguous_bins,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00476,NODI_GATE5F,accepted_expansion_true+non_contiguous_bins,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00477,NODI_GATE5F,accepted_expansion_true+non_contiguous_bins,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00478,NODI_GATE5F,accepted_expansion_true+missing_units,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00479,NODI_GATE5F,accepted_expansion_true+missing_units,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00480,NODI_GATE5F,accepted_expansion_true+missing_units,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00481,NODI_GATE5F,accepted_expansion_true+missing_normalization,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00482,NODI_GATE5F,accepted_expansion_true+missing_normalization,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00483,NODI_GATE5F,accepted_expansion_true+missing_normalization,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00484,NODI_GATE5F,accepted_expansion_true+missing_source_sha,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00485,NODI_GATE5F,accepted_expansion_true+missing_source_sha,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00486,NODI_GATE5F,accepted_expansion_true+missing_source_sha,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00487,NODI_GATE5F,accepted_expansion_true+row_count_mismatch,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00488,NODI_GATE5F,accepted_expansion_true+row_count_mismatch,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00489,NODI_GATE5F,accepted_expansion_true+row_count_mismatch,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00490,NODI_GATE5F,accepted_expansion_true+template_marked_evidence,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00491,NODI_GATE5F,accepted_expansion_true+template_marked_evidence,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00492,NODI_GATE5F,accepted_expansion_true+template_marked_evidence,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-00493,NODI_GATE5F,accepted_expansion_true+policy_use_requested,EDGE,REJECT_BLOCKED,true
G7F-CORPUS-00494,NODI_GATE5F,accepted_expansion_true+policy_use_requested,QCH,REJECT_BLOCKED,true
G7F-CORPUS-00495,NODI_GATE5F,accepted_expansion_true+policy_use_requested,BINDING,REJECT_BLOCKED,true
