fixture_id,fixture_family,source,expected_result,expected_fail_reason,not_evidence,authorization_expected,workstream
G12I-MUT-0585,prs_blocked_bin_numeric_response,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,blocked PRS bin numeric response,true,false,descriptor
G12I-MUT-0586,route_score_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,route_score positive spoof,true,false,addendum
G12I-MUT-0587,jrc_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,JRC positive spoof,true,false,PRS_EAS
G12I-MUT-0588,qch_weighting_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,q_ch weighting spoof,true,false,state_machine
G12I-MUT-0589,yield_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,yield positive spoof,true,false,descriptor
G12I-MUT-0590,winner_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,winner positive spoof,true,false,addendum
G12I-MUT-0591,detection_probability_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,detection probability spoof,true,false,PRS_EAS
G12I-MUT-0592,runtime_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,runtime flag true,true,false,state_machine
G12I-MUT-0593,production_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,production flag true,true,false,descriptor
G12I-MUT-0594,fixture_template_not_evidence_false,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,fixture not_evidence false,true,false,addendum
G12I-MUT-0595,comsol_template_field_alias,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,COMSOL fixture template alias normalized,true,false,PRS_EAS
G12I-MUT-0596,binding_blocker_retained,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,binding blocker stays blocked,true,false,state_machine
G12I-MUT-0597,descriptor_without_sha,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor sha,true,false,descriptor
G12I-MUT-0598,descriptor_without_id,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor id,true,false,addendum
G12I-MUT-0599,wrong_depth_unit,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,depth unit mismatch,true,false,PRS_EAS
G12I-MUT-0600,measured_geometry_claim,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,measured geometry claim,true,false,state_machine
G12I-MUT-0601,positive_valid_descriptor_receipt,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,valid descriptor receipt remains review-only,true,false,descriptor
G12I-MUT-0602,positive_valid_addendum_release,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,release candidate remains no-auth,true,false,addendum
G12I-MUT-0603,bad_hash,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,descriptor hash mismatch,true,false,PRS_EAS
G12I-MUT-0604,bad_angle_convention,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,angle convention mismatch,true,false,state_machine
G12I-MUT-0605,bad_bottom_width,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,bottom width formula mismatch,true,false,descriptor
G12I-MUT-0606,micro_as_nano_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,micro descriptor cannot bind nano route,true,false,addendum
G12I-MUT-0607,unbound_promotion,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,UNBOUND route/view/bin promoted,true,false,PRS_EAS
G12I-MUT-0608,eas_solver_claim_mismatch,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,EAS solver/claim mismatch,true,false,state_machine
G12I-MUT-0609,prs_blocked_bin_numeric_response,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,blocked PRS bin numeric response,true,false,descriptor
G12I-MUT-0610,route_score_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,route_score positive spoof,true,false,addendum
G12I-MUT-0611,jrc_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,JRC positive spoof,true,false,PRS_EAS
G12I-MUT-0612,qch_weighting_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,q_ch weighting spoof,true,false,state_machine
G12I-MUT-0613,yield_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,yield positive spoof,true,false,descriptor
G12I-MUT-0614,winner_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,winner positive spoof,true,false,addendum
G12I-MUT-0615,detection_probability_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,detection probability spoof,true,false,PRS_EAS
G12I-MUT-0616,runtime_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,runtime flag true,true,false,state_machine
G12I-MUT-0617,production_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,production flag true,true,false,descriptor
G12I-MUT-0618,fixture_template_not_evidence_false,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,fixture not_evidence false,true,false,addendum
G12I-MUT-0619,comsol_template_field_alias,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,COMSOL fixture template alias normalized,true,false,PRS_EAS
G12I-MUT-0620,binding_blocker_retained,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,binding blocker stays blocked,true,false,state_machine
G12I-MUT-0621,descriptor_without_sha,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor sha,true,false,descriptor
G12I-MUT-0622,descriptor_without_id,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor id,true,false,addendum
G12I-MUT-0623,wrong_depth_unit,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,depth unit mismatch,true,false,PRS_EAS
G12I-MUT-0624,measured_geometry_claim,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,measured geometry claim,true,false,state_machine
G12I-MUT-0625,positive_valid_descriptor_receipt,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,valid descriptor receipt remains review-only,true,false,descriptor
G12I-MUT-0626,positive_valid_addendum_release,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,release candidate remains no-auth,true,false,addendum
G12I-MUT-0627,bad_hash,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,descriptor hash mismatch,true,false,PRS_EAS
G12I-MUT-0628,bad_angle_convention,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,angle convention mismatch,true,false,state_machine
G12I-MUT-0629,bad_bottom_width,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,bottom width formula mismatch,true,false,descriptor
G12I-MUT-0630,micro_as_nano_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,micro descriptor cannot bind nano route,true,false,addendum
G12I-MUT-0631,unbound_promotion,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,UNBOUND route/view/bin promoted,true,false,PRS_EAS
G12I-MUT-0632,eas_solver_claim_mismatch,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,EAS solver/claim mismatch,true,false,state_machine
G12I-MUT-0633,prs_blocked_bin_numeric_response,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,blocked PRS bin numeric response,true,false,descriptor
G12I-MUT-0634,route_score_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,route_score positive spoof,true,false,addendum
G12I-MUT-0635,jrc_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,JRC positive spoof,true,false,PRS_EAS
G12I-MUT-0636,qch_weighting_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,q_ch weighting spoof,true,false,state_machine
G12I-MUT-0637,yield_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,yield positive spoof,true,false,descriptor
G12I-MUT-0638,winner_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,winner positive spoof,true,false,addendum
G12I-MUT-0639,detection_probability_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,detection probability spoof,true,false,PRS_EAS
G12I-MUT-0640,runtime_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,runtime flag true,true,false,state_machine
G12I-MUT-0641,production_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,production flag true,true,false,descriptor
G12I-MUT-0642,fixture_template_not_evidence_false,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,fixture not_evidence false,true,false,addendum
G12I-MUT-0643,comsol_template_field_alias,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,COMSOL fixture template alias normalized,true,false,PRS_EAS
G12I-MUT-0644,binding_blocker_retained,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,binding blocker stays blocked,true,false,state_machine
G12I-MUT-0645,descriptor_without_sha,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor sha,true,false,descriptor
G12I-MUT-0646,descriptor_without_id,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor id,true,false,addendum
G12I-MUT-0647,wrong_depth_unit,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,depth unit mismatch,true,false,PRS_EAS
G12I-MUT-0648,measured_geometry_claim,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,measured geometry claim,true,false,state_machine
G12I-MUT-0649,positive_valid_descriptor_receipt,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,valid descriptor receipt remains review-only,true,false,descriptor
G12I-MUT-0650,positive_valid_addendum_release,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,release candidate remains no-auth,true,false,addendum
G12I-MUT-0651,bad_hash,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,descriptor hash mismatch,true,false,PRS_EAS
G12I-MUT-0652,bad_angle_convention,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,angle convention mismatch,true,false,state_machine
G12I-MUT-0653,bad_bottom_width,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,bottom width formula mismatch,true,false,descriptor
G12I-MUT-0654,micro_as_nano_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,micro descriptor cannot bind nano route,true,false,addendum
G12I-MUT-0655,unbound_promotion,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,UNBOUND route/view/bin promoted,true,false,PRS_EAS
G12I-MUT-0656,eas_solver_claim_mismatch,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,EAS solver/claim mismatch,true,false,state_machine
G12I-MUT-0657,prs_blocked_bin_numeric_response,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,blocked PRS bin numeric response,true,false,descriptor
G12I-MUT-0658,route_score_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,route_score positive spoof,true,false,addendum
G12I-MUT-0659,jrc_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,JRC positive spoof,true,false,PRS_EAS
G12I-MUT-0660,qch_weighting_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,q_ch weighting spoof,true,false,state_machine
G12I-MUT-0661,yield_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,yield positive spoof,true,false,descriptor
G12I-MUT-0662,winner_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,winner positive spoof,true,false,addendum
G12I-MUT-0663,detection_probability_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,detection probability spoof,true,false,PRS_EAS
G12I-MUT-0664,runtime_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,runtime flag true,true,false,state_machine
G12I-MUT-0665,production_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,production flag true,true,false,descriptor
G12I-MUT-0666,fixture_template_not_evidence_false,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,fixture not_evidence false,true,false,addendum
G12I-MUT-0667,comsol_template_field_alias,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,COMSOL fixture template alias normalized,true,false,PRS_EAS
G12I-MUT-0668,binding_blocker_retained,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,binding blocker stays blocked,true,false,state_machine
G12I-MUT-0669,descriptor_without_sha,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor sha,true,false,descriptor
G12I-MUT-0670,descriptor_without_id,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor id,true,false,addendum
G12I-MUT-0671,wrong_depth_unit,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,depth unit mismatch,true,false,PRS_EAS
G12I-MUT-0672,measured_geometry_claim,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,measured geometry claim,true,false,state_machine
G12I-MUT-0673,positive_valid_descriptor_receipt,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,valid descriptor receipt remains review-only,true,false,descriptor
G12I-MUT-0674,positive_valid_addendum_release,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,release candidate remains no-auth,true,false,addendum
G12I-MUT-0675,bad_hash,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,descriptor hash mismatch,true,false,PRS_EAS
G12I-MUT-0676,bad_angle_convention,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,angle convention mismatch,true,false,state_machine
G12I-MUT-0677,bad_bottom_width,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,bottom width formula mismatch,true,false,descriptor
G12I-MUT-0678,micro_as_nano_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,micro descriptor cannot bind nano route,true,false,addendum
G12I-MUT-0679,unbound_promotion,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,UNBOUND route/view/bin promoted,true,false,PRS_EAS
G12I-MUT-0680,eas_solver_claim_mismatch,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,EAS solver/claim mismatch,true,false,state_machine
G12I-MUT-0681,prs_blocked_bin_numeric_response,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,blocked PRS bin numeric response,true,false,descriptor
G12I-MUT-0682,route_score_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,route_score positive spoof,true,false,addendum
G12I-MUT-0683,jrc_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,JRC positive spoof,true,false,PRS_EAS
G12I-MUT-0684,qch_weighting_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,q_ch weighting spoof,true,false,state_machine
G12I-MUT-0685,yield_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,yield positive spoof,true,false,descriptor
G12I-MUT-0686,winner_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,winner positive spoof,true,false,addendum
G12I-MUT-0687,detection_probability_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,detection probability spoof,true,false,PRS_EAS
G12I-MUT-0688,runtime_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,runtime flag true,true,false,state_machine
G12I-MUT-0689,production_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,production flag true,true,false,descriptor
G12I-MUT-0690,fixture_template_not_evidence_false,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,fixture not_evidence false,true,false,addendum
G12I-MUT-0691,comsol_template_field_alias,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,COMSOL fixture template alias normalized,true,false,PRS_EAS
G12I-MUT-0692,binding_blocker_retained,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,binding blocker stays blocked,true,false,state_machine
G12I-MUT-0693,descriptor_without_sha,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor sha,true,false,descriptor
G12I-MUT-0694,descriptor_without_id,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor id,true,false,addendum
G12I-MUT-0695,wrong_depth_unit,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,depth unit mismatch,true,false,PRS_EAS
G12I-MUT-0696,measured_geometry_claim,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,measured geometry claim,true,false,state_machine
G12I-MUT-0697,positive_valid_descriptor_receipt,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,valid descriptor receipt remains review-only,true,false,descriptor
G12I-MUT-0698,positive_valid_addendum_release,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,release candidate remains no-auth,true,false,addendum
G12I-MUT-0699,bad_hash,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,descriptor hash mismatch,true,false,PRS_EAS
G12I-MUT-0700,bad_angle_convention,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,angle convention mismatch,true,false,state_machine
G12I-MUT-0701,bad_bottom_width,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,bottom width formula mismatch,true,false,descriptor
G12I-MUT-0702,micro_as_nano_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,micro descriptor cannot bind nano route,true,false,addendum
G12I-MUT-0703,unbound_promotion,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,UNBOUND route/view/bin promoted,true,false,PRS_EAS
G12I-MUT-0704,eas_solver_claim_mismatch,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,EAS solver/claim mismatch,true,false,state_machine
G12I-MUT-0705,prs_blocked_bin_numeric_response,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,blocked PRS bin numeric response,true,false,descriptor
G12I-MUT-0706,route_score_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,route_score positive spoof,true,false,addendum
G12I-MUT-0707,jrc_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,JRC positive spoof,true,false,PRS_EAS
G12I-MUT-0708,qch_weighting_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,q_ch weighting spoof,true,false,state_machine
G12I-MUT-0709,yield_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,yield positive spoof,true,false,descriptor
G12I-MUT-0710,winner_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,winner positive spoof,true,false,addendum
G12I-MUT-0711,detection_probability_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,detection probability spoof,true,false,PRS_EAS
G12I-MUT-0712,runtime_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,runtime flag true,true,false,state_machine
G12I-MUT-0713,production_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,production flag true,true,false,descriptor
G12I-MUT-0714,fixture_template_not_evidence_false,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,fixture not_evidence false,true,false,addendum
G12I-MUT-0715,comsol_template_field_alias,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,COMSOL fixture template alias normalized,true,false,PRS_EAS
G12I-MUT-0716,binding_blocker_retained,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,binding blocker stays blocked,true,false,state_machine
G12I-MUT-0717,descriptor_without_sha,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor sha,true,false,descriptor
G12I-MUT-0718,descriptor_without_id,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor id,true,false,addendum
G12I-MUT-0719,wrong_depth_unit,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,depth unit mismatch,true,false,PRS_EAS
G12I-MUT-0720,measured_geometry_claim,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,measured geometry claim,true,false,state_machine
