annulus_case_id,paired_baseline_case_id,baseline_pair_required,baseline_pair_status,old_rectangle_basis,new_trapezoid_annulus_basis,selected_annulus_basis,selection_basis,selection_source_system,edge_norm_definition,annulus_edge_norm_min,annulus_edge_norm_max,bin_schema,coordinate_frame_id,coordinate_frame_version,channel_cross_section_model,W_top_nm,depth_nm,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,particle_diameter_nm,particle_radius_nm,u_norm,u_nm,x_local_norm_min,x_local_norm_max,local_center_accessible_width_nm,local_half_width_nm,wall_distance_model,d_nearest_wall_nm,surface_gap_for_particle_nm,nearest_wall_id,bin_accessible,bin_particle_center_support_status,blocked_reason,annulus_mapping_delta_vs_rectangle,annulus_range_shift,mapping_status,selection_status,blocked_bins,annulus_impact_status,no_neighbor_fill_for_blocked_bins,small_n_context_not_recommendation,not_route_selection_claim,claim_boundary,impact_matrix_version,row_id,matrix_axis,geometry_case_id,source_artifacts_json,allowed_use,blocked_use,not_detection_probability,not_winner,not_yield,not_qch_weighted,not_true_W_eff,not_optical_solver_output
ANN-D900-TH85-P220-U0.85,ANN-D900-TH90-P220-U0.85,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,900.0,85.0,5.0,220.0,110.0,0.85,765.0,0.5,0.8,145.3019805457999,72.65099027289995,trapezoid_signed_wall_distance_v1,134.99999999999997,24.99999999999997,bottom,True,open,,-0.6367450486355003,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D900-TH85-P220-U0.85,selected_annulus_sidewall_remap,ANN-D900-TH85-P220-U0.85,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D900-TH85-P300-U0.15,ANN-D900-TH90-P300-U0.15,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,900.0,85.0,5.0,300.0,150.0,0.15,135.0,0.5,0.8,0.0,0.0,trapezoid_signed_wall_distance_v1,135.0,-15.000000000000016,top,False,blocked,top_clearance_below_particle_radius,-1.0,blocked_at_this_slice,blocked_bin_no_neighbor_fill,context_remap_only_not_recommendation,1,annulus_slice_blocked,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D900-TH85-P300-U0.15,selected_annulus_sidewall_remap,ANN-D900-TH85-P300-U0.15,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D900-TH85-P300-U0.35,ANN-D900-TH90-P300-U0.35,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,900.0,85.0,5.0,300.0,150.0,0.35,315.0,0.5,0.8,143.73619071566367,71.86809535783183,trapezoid_signed_wall_distance_v1,185.79730777871205,35.797307778712025,right_side,True,open,,-0.6406595232108409,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D900-TH85-P300-U0.35,selected_annulus_sidewall_remap,ANN-D900-TH85-P300-U0.35,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D900-TH85-P300-U0.50,ANN-D900-TH90-P300-U0.50,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,900.0,85.0,5.0,300.0,150.0,0.5,450.0,0.5,0.8,120.11425156366421,60.057125781832106,trapezoid_signed_wall_distance_v1,179.91429514324514,29.914295143245127,right_side,True,open,,-0.6997143710908396,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D900-TH85-P300-U0.50,selected_annulus_sidewall_remap,ANN-D900-TH85-P300-U0.50,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D900-TH85-P300-U0.65,ANN-D900-TH90-P300-U0.65,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,900.0,85.0,5.0,300.0,150.0,0.65,585.0,0.5,0.8,96.49231241166474,48.24615620583237,trapezoid_signed_wall_distance_v1,174.0312825077782,24.031282507778176,right_side,True,open,,-0.7587692189708382,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D900-TH85-P300-U0.65,selected_annulus_sidewall_remap,ANN-D900-TH85-P300-U0.65,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D900-TH85-P300-U0.85,ANN-D900-TH90-P300-U0.85,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,900.0,85.0,5.0,300.0,150.0,0.85,765.0,0.5,0.8,0.0,0.0,trapezoid_signed_wall_distance_v1,134.99999999999997,-15.00000000000004,bottom,False,blocked,bottom_clearance_below_particle_radius,-1.0,blocked_at_this_slice,blocked_bin_no_neighbor_fill,context_remap_only_not_recommendation,1,annulus_slice_blocked,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D900-TH85-P300-U0.85,selected_annulus_sidewall_remap,ANN-D900-TH85-P300-U0.85,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D900-TH83-P100-U0.15,ANN-D900-TH90-P100-U0.15,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,900.0,83.0,7.0,100.0,50.0,0.15,135.0,0.5,0.8,366.097186010331,183.0485930051655,trapezoid_signed_wall_distance_v1,135.0,85.0,top,True,open,,-0.08475703497417257,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D900-TH83-P100-U0.15,selected_annulus_sidewall_remap,ANN-D900-TH83-P100-U0.15,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D900-TH83-P100-U0.35,ANN-D900-TH90-P100-U0.35,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,900.0,83.0,7.0,100.0,50.0,0.35,315.0,0.5,0.8,321.89474408528537,160.94737204264268,trapezoid_signed_wall_distance_v1,129.87384736885454,79.87384736885454,right_side,True,open,,-0.19526313978678658,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D900-TH83-P100-U0.35,selected_annulus_sidewall_remap,ANN-D900-TH83-P100-U0.35,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D900-TH83-P100-U0.50,ANN-D900-TH90-P100-U0.50,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,900.0,83.0,7.0,100.0,50.0,0.5,450.0,0.5,0.8,288.7429126415011,144.37145632075055,trapezoid_signed_wall_distance_v1,121.64766668900708,71.64766668900708,right_side,True,open,,-0.2781427183962472,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D900-TH83-P100-U0.50,selected_annulus_sidewall_remap,ANN-D900-TH83-P100-U0.50,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D900-TH83-P100-U0.65,ANN-D900-TH90-P100-U0.65,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,900.0,83.0,7.0,100.0,50.0,0.65,585.0,0.5,0.8,255.59108119771685,127.79554059885842,trapezoid_signed_wall_distance_v1,113.42148600915964,63.42148600915964,right_side,True,open,,-0.36102229700570787,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D900-TH83-P100-U0.65,selected_annulus_sidewall_remap,ANN-D900-TH83-P100-U0.65,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D900-TH83-P100-U0.85,ANN-D900-TH90-P100-U0.85,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,900.0,83.0,7.0,100.0,50.0,0.85,765.0,0.5,0.8,211.38863927267116,105.69431963633558,trapezoid_signed_wall_distance_v1,102.45324510269636,52.45324510269635,right_side,True,open,,-0.4715284018183221,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D900-TH83-P100-U0.85,selected_annulus_sidewall_remap,ANN-D900-TH83-P100-U0.85,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D900-TH83-P220-U0.15,ANN-D900-TH90-P220-U0.15,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,900.0,83.0,7.0,220.0,110.0,0.15,135.0,0.5,0.8,245.19600695526916,122.59800347763458,trapezoid_signed_wall_distance_v1,135.0,25.0,top,True,open,,-0.3870099826118271,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D900-TH83-P220-U0.15,selected_annulus_sidewall_remap,ANN-D900-TH83-P220-U0.15,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
ANN-D900-TH83-P220-U0.35,ANN-D900-TH90-P220-U0.35,True,paired_rectangle_baseline_present,rectangular_edge_norm_0p50_to_0p80,trapezoid_local_width_x_norm_plus_wall_normal_distance,rectangular_edge_norm_to_trapezoid_local_wall_distance_remap,selected_annulus_edge_norm_context,NODI_synthetic_context,max_abs_xz_norm_legacy_rectangle,0.5,0.8,u_norm_by_x_local_norm_trapezoid_remap_v1,trapezoid_x_u_from_top,trapezoid_local_width_v1,trapezoid_tapered_sidewalls,500.0,900.0,83.0,7.0,220.0,110.0,0.35,315.0,0.5,0.8,200.99356503022355,100.49678251511178,trapezoid_signed_wall_distance_v1,159.87384736885454,49.87384736885454,right_side,True,open,,-0.49751608742444114,local_annulus_narrowed,mapped_to_trapezoid_local_width,context_remap_only_not_recommendation,0,annulus_range_shift_candidate,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,ANN-D900-TH83-P220-U0.35,selected_annulus_sidewall_remap,ANN-D900-TH83-P220-U0.35,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
