route_key,wavelength_nm,width_nm,depth_nm,ev_pass_criterion_id,ev_pass_criterion_claim_level,ev_prior_score_p10_relative_proxy,ev_polydispersity_profile_id,ev_polydispersity_pass_fraction_proxy,contaminant_panel_id,contaminant_pass_fraction,contaminant_overlap_relative_proxy,contaminants_included_in_route_score,anchor_particles_included,biological_specificity_claim_allowed,true_ev_concentration_claim_allowed,count_or_concentration_interpretation_allowed,coincidence_event_overlap_proxy_definition,coincidence_event_overlap_proxy_label,coincidence_claim_level
404/W1000/D1100,404,1000,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.46479682172741843,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1200,404,1000,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4609721804877706,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1300,404,1000,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.39439833310222416,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1400,404,1000,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.37518369996539946,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1000/D1500,404,1000,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3807274485452681,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D500,404,1100,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5728629537103523,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D550,404,1100,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5321496138601769,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D600,404,1100,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4577082314405748,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D650,404,1100,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.37628348162033765,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D700,404,1100,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.34538485444748684,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D800,404,1100,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3755852421704198,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D900,404,1100,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4003287089334959,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1000,404,1100,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.47264052150296665,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1100,404,1100,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.48862684848657745,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1200,404,1100,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.44906083771946503,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1300,404,1100,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3979041110152092,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1400,404,1100,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.38061804811825634,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1100/D1500,404,1100,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.37390716845168787,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D500,404,1200,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5681232980131083,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D550,404,1200,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4874034020314889,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D600,404,1200,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.43379345217534215,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D650,404,1200,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.37499609527514277,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D700,404,1200,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.36204105899716865,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D800,404,1200,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3671797441647916,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D900,404,1200,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4099425971746361,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1000,404,1200,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4600532310857277,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1100,404,1200,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4777078658215418,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1200,404,1200,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4377113578639408,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1300,404,1200,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.40365689325162124,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1400,404,1200,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3963397131223266,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1200/D1500,404,1200,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.36743961953860604,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1300/D500,404,1300,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.5359696838362424,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1300/D550,404,1300,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.46102574180222716,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1300/D600,404,1300,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3982577526959853,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1300/D650,404,1300,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.37723582512748105,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1300/D700,404,1300,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3610476056197197,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1300/D800,404,1300,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3860136694855051,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1300/D900,404,1300,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.41588488243990884,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1300/D1000,404,1300,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.45876597485990855,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1300/D1100,404,1300,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4677604298342053,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1300/D1200,404,1300,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.46437788725625423,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1300/D1300,404,1300,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.4107386513927252,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1300/D1400,404,1300,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3755213145270707,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
404/W1300/D1500,404,1300,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.36708675311787803,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
