route_key,wavelength_nm,width_nm,depth_nm,comparison_stratum,aggregation_scope,aggregation_particle_family,aggregation_particle_filter_id,aggregation_weighting_id,aggregation_metric_id,aggregation_quantile,tsuyama_signal_score,tsuyama_phase_filter_theta_signed_rad,tsuyama_phase_filter_complex_factor_real,tsuyama_phase_filter_complex_factor_imag,tsuyama_signed_complex_phase_filter_preserved,tsuyama_phase_filter_source_id,tsuyama_phase_filter_formula_id,tsuyama_phase_filter_unit_test_status,tsuyama_tolerance_profile_id,tsuyama_geometry_relation,tsuyama_extrapolation_reason_code,tsuyama_claim_level,tsuyama_lane_status,tsuyama_paper_reproduction_claim_allowed,clean_relative_main_supported_by_tsuyama_alone,tsuyama_signal_rank_in_stratum,tsuyama_signal_rank_percentile_in_stratum
404/W800/D700,404,800,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9562036523389948,-1.2737447442029903,-0.7072978044947958,-0.9562036523389948,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,402,0.29772329246935203
404/W800/D800,404,800,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9933846772809756,-1.4557082790891316,-0.8851658459195524,-0.9933846772809756,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,490,0.14360770577933446
404/W800/D900,404,800,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9977646678889053,-1.6376718139752733,-1.066825650109389,-0.9977646678889053,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,534,0.06654991243432573
404/W800/D1000,404,800,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9691989991996662,-1.8196353488614145,-1.246278906832001,-0.9691989991996662,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,413,0.27845884413309985
404/W800/D1100,404,800,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9086308944186086,-2.001598883747556,-1.417600164880283,-0.9086308944186086,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,325,0.4325744308231173
404/W800/D1200,404,800,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8180602801903729,-2.1835624186336973,-1.5751324873234416,-0.8180602801903729,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,204,0.6444833625218914
404/W800/D1300,404,800,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.7004777500834929,-2.365525953519839,-1.713674240559352,-0.7004777500834929,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,105,0.8178633975481611
404/W800/D1400,404,800,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.5597658167794375,-2.5474894884059807,-1.8286508494928664,-0.5597658167794375,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,28,0.9527145359019265
404/W800/D1500,404,800,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.40057071356635315,-2.729453023292122,-1.9162658475753327,-0.40057071356635315,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,6,0.9912434325744308
404/W900/D500,404,900,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.7893918250248102,-0.9098176744307073,-0.3861103139944445,-0.7893918250248102,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,193,0.6637478108581436
404/W900/D550,404,900,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8419026561545827,-1.000799441873778,-0.46037057385659697,-0.8419026561545827,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,237,0.5866900175131349
404/W900/D600,404,900,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8874492907550948,-1.0917812093168486,-0.5390946340751941,-0.8874492907550948,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,292,0.49036777583187385
404/W900/D650,404,900,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9256549682682398,-1.1827629767599195,-0.6216312913039399,-0.9256549682682398,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,336,0.4133099824868651
404/W900/D700,404,900,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9562036523389948,-1.2737447442029903,-0.7072978044947958,-0.9562036523389948,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,402,0.29772329246935203
404/W900/D800,404,900,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9933846772809756,-1.4557082790891316,-0.8851658459195524,-0.9933846772809756,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,490,0.14360770577933446
404/W900/D900,404,900,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9977646678889053,-1.6376718139752733,-1.066825650109389,-0.9977646678889053,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,534,0.06654991243432573
404/W900/D1000,404,900,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9691989991996662,-1.8196353488614145,-1.246278906832001,-0.9691989991996662,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,413,0.27845884413309985
404/W900/D1100,404,900,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9086308944186086,-2.001598883747556,-1.417600164880283,-0.9086308944186086,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,325,0.4325744308231173
404/W900/D1200,404,900,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8180602801903729,-2.1835624186336973,-1.5751324873234416,-0.8180602801903729,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,204,0.6444833625218914
404/W900/D1300,404,900,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.7004777500834929,-2.365525953519839,-1.713674240559352,-0.7004777500834929,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,105,0.8178633975481611
404/W900/D1400,404,900,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.5597658167794375,-2.5474894884059807,-1.8286508494928664,-0.5597658167794375,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,28,0.9527145359019265
404/W900/D1500,404,900,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.40057071356635315,-2.729453023292122,-1.9162658475753327,-0.40057071356635315,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,6,0.9912434325744308
404/W1000/D500,404,1000,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.7893918250248102,-0.9098176744307073,-0.3861103139944445,-0.7893918250248102,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,193,0.6637478108581436
404/W1000/D550,404,1000,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8419026561545827,-1.000799441873778,-0.46037057385659697,-0.8419026561545827,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,237,0.5866900175131349
404/W1000/D600,404,1000,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8874492907550948,-1.0917812093168486,-0.5390946340751941,-0.8874492907550948,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,292,0.49036777583187385
404/W1000/D650,404,1000,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9256549682682398,-1.1827629767599195,-0.6216312913039399,-0.9256549682682398,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,336,0.4133099824868651
404/W1000/D700,404,1000,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9562036523389948,-1.2737447442029903,-0.7072978044947958,-0.9562036523389948,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,402,0.29772329246935203
404/W1000/D800,404,1000,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9933846772809756,-1.4557082790891316,-0.8851658459195524,-0.9933846772809756,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,490,0.14360770577933446
404/W1000/D900,404,1000,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9977646678889053,-1.6376718139752733,-1.066825650109389,-0.9977646678889053,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,534,0.06654991243432573
404/W1000/D1000,404,1000,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9691989991996662,-1.8196353488614145,-1.246278906832001,-0.9691989991996662,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,413,0.27845884413309985
404/W1000/D1100,404,1000,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.9086308944186086,-2.001598883747556,-1.417600164880283,-0.9086308944186086,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,325,0.4325744308231173
404/W1000/D1200,404,1000,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,tsuyama_signed_phase_filter_relative_proxy,route_geometry_formula,-0.8180602801903729,-2.1835624186336973,-1.5751324873234416,-0.8180602801903729,True,tsuyama_thin_phase_filter_formula_no_measured_data,exp_i_theta_minus_1_signed_complex_factor,pass,tsuyama_signed_phase_relative_v1_tight_no_measured_data,extrapolated_geometry,TSUYAMA.EXTRAPOLATED_GEOMETRY,signed_relative_phase_filter_audit_only,formula_reference_no_measured_bfp,False,False,204,0.6444833625218914
