route_key,wavelength_nm,width_nm,depth_nm,comparison_stratum,aggregation_scope,aggregation_particle_family,aggregation_particle_filter_id,aggregation_weighting_id,aggregation_metric_id,aggregation_quantile,anchor_particles_included,contaminants_included_in_route_score,bfp_roi_score,bfp_roi_total_deltaI_proxy,bfp_roi_cross_term_proxy,bfp_roi_self_term_proxy,bfp_roi_cross_term_fraction,bfp_roi_self_term_fraction,bfp_roi_interference_dominant_flag,bfp_roi_cross_term_sign,bfp_roi_scalar_sign,bfp_roi_sign_agreement_with_scalar,bfp_roi_negative_cross_term_flag,bfp_roi_cross_term_claim_level,bfp_roi_operator_id,bfp_roi_mask_id,audit_bfp_jacobian_applied,audit_bfp_coordinate_frame,audit_bfp_jacobian_source_id,audit_bfp_jacobian_formula_id,audit_bfp_jacobian_unit_test_status,raw_roi_vs_scalar_score_ratio_diagnostic,raw_roi_vs_scalar_score_ratio_claim_level,bfp_roi_rank_in_stratum,bfp_roi_rank_percentile_in_stratum,v1_scalar_rank_in_stratum_for_bfp_audit,v1_scalar_rank_percentile_in_stratum_for_bfp_audit,roi_vs_scalar_percentile_delta,rank_delta_bfp_minus_scalar,percentile_delta_bfp_minus_scalar,rank_inversion_flag,rank_inversion_severity,rank_inversion_reason_codes
404/W700/D1100,404,700,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.557399468448193,-6.557399468448193,-47.2889278694043,0.06731082961171587,0.9985786280443528,0.0014213719556471973,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,14.933265494927372,diagnostic_only_not_gate,535,0.06479859894921192,403,0.2959719789842382,-0.2311733800350263,132,-0.2311733800350263,False,none,
404/W700/D1200,404,700,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-7.035255896512379,-7.035255896512379,-49.145509672761136,0.06730749090909154,0.998632317863754,0.0013676821362459842,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,16.818934026828106,diagnostic_only_not_gate,546,0.045534150612959734,389,0.32049036777583184,-0.2749562171628721,157,-0.2749562171628721,True,major,BFP.RANK_SHIFT_MAJOR
404/W700/D1300,404,700,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-7.191368533399627,-7.191368533399627,-49.894971316759936,0.0673029064329408,0.9986529254826895,0.0013470745173104683,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,18.567942562785433,diagnostic_only_not_gate,549,0.04028021015761818,353,0.38353765323992994,-0.34325744308231176,196,-0.34325744308231176,True,major,BFP.RANK_SHIFT_MAJOR
404/W700/D1400,404,700,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-7.070989220783676,-7.070989220783676,-49.50452769925691,0.06729744926222994,0.9986424254289488,0.0013575745710512803,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,19.82905947810404,diagnostic_only_not_gate,547,0.04378283712784592,299,0.47810858143607704,-0.4343257443082311,248,-0.4343257443082311,True,major,BFP.RANK_SHIFT_MAJOR
404/W700/D1500,404,700,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.631529098519847,-6.631529098519847,-47.99095515834028,0.06729139390873544,0.998599795066689,0.0014002049333110005,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,17.30315624496267,diagnostic_only_not_gate,538,0.05954465849387036,349,0.3905429071803853,-0.33099824868651495,189,-0.33099824868651495,True,major,BFP.RANK_SHIFT_MAJOR
404/W800/D500,404,800,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-0.9970534256204443,-0.9970534256204443,-18.797151909316927,0.06722114482823408,0.9964366085936016,0.0035633914063983823,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,1.4776671854593768,diagnostic_only_not_gate,193,0.6637478108581436,505,0.11733800350262702,0.5464098073555166,-312,0.5464098073555166,True,major,BFP.RANK_SHIFT_MAJOR
404/W800/D550,404,800,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.2708549060249714,-1.2708549060249714,-21.37969093623002,0.06736170994028878,0.9968591623729558,0.0031408376270441627,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,2.2901770614843326,diagnostic_only_not_gate,228,0.6024518388791593,472,0.17513134851138357,0.42732049036777575,-244,0.42732049036777575,True,major,BFP.RANK_SHIFT_MAJOR
404/W800/D600,404,800,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.6380903678245624,-1.6380903678245624,-23.988395177453054,0.06748773806763855,0.9971945432930215,0.002805456706978563,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,3.7666085234460116,diagnostic_only_not_gate,262,0.542907180385289,400,0.30122591943957966,0.2416812609457093,-138,0.2416812609457093,False,none,
404/W800/D650,404,800,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.9763550365240925,-1.9763550365240925,-26.595411786125965,0.06760180011522933,0.9974645851678928,0.002535414832107111,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,5.379452070319699,diagnostic_only_not_gate,292,0.49036777583187385,317,0.44658493870402804,0.04378283712784581,-25,0.04378283712784581,False,none,
404/W800/D700,404,800,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-2.427707659320214,-2.427707659320214,-29.172862886481436,0.06770585747209476,0.997684523236707,0.0023154767632929583,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,6.966205642627634,diagnostic_only_not_gate,324,0.4343257443082311,284,0.5043782837127846,-0.07005253940455347,40,-0.07005253940455347,False,none,
404/W800/D800,404,800,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-3.319615243797844,-3.319615243797844,-34.065643195433225,0.06779017574140846,0.9980139655157382,0.0019860344842618917,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,9.210345283798317,diagnostic_only_not_gate,381,0.3345008756567426,307,0.4640980735551664,-0.12959719789842383,74,-0.12959719789842383,False,none,
404/W800/D900,404,800,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-4.190468785052534,-4.190468785052534,-38.43718011680777,0.06776379937779284,0.9982401273061118,0.0017598726938882338,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,10.753357471667698,diagnostic_only_not_gate,443,0.22591943957968474,354,0.38178633975481613,-0.15586690017513138,89,-0.15586690017513138,False,none,
404/W800/D1000,404,800,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-5.079226710067299,-5.079226710067299,-42.1591164150465,0.06773740775074102,0.9983958689407694,0.0016041310592306375,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,11.280307184698133,diagnostic_only_not_gate,493,0.13835376532399302,411,0.2819614711033275,-0.14360770577933446,82,-0.14360770577933446,False,none,
404/W800/D1100,404,800,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-5.772167560055559,-5.772167560055559,-45.07143269279571,0.06771139739286573,0.9984999406001679,0.0015000593998321615,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,12.207770526292196,diagnostic_only_not_gate,516,0.09807355516637473,434,0.2416812609457093,-0.14360770577933457,82,-0.14360770577933457,False,none,
404/W800/D1200,404,800,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.33429933429439,-6.33429933429439,-47.04908056104891,0.06768601866501076,0.9985634409239332,0.0014365590760668393,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,14.35586881942272,diagnostic_only_not_gate,532,0.07005253940455336,405,0.2924693520140105,-0.22241681260945712,127,-0.22241681260945712,False,none,
404/W800/D1300,404,800,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.570998547295124,-6.570998547295124,-48.00719713260612,0.06766142407577688,0.998592581941848,0.0014074180581519912,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,17.165316075861792,diagnostic_only_not_gate,537,0.06129597197898429,348,0.3922942206654991,-0.33099824868651484,189,-0.33099824868651484,True,major,BFP.RANK_SHIFT_MAJOR
404/W800/D1400,404,800,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.519266330096491,-6.519266330096491,-47.90448529844109,0.06763770029133508,0.9985900623932544,0.0014099376067455319,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,17.41749846531635,diagnostic_only_not_gate,534,0.06654991243432573,327,0.4290718038528897,-0.36252189141856395,207,-0.36252189141856395,True,major,BFP.RANK_SHIFT_MAJOR
404/W800/D1500,404,800,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-6.172218793809863,-6.172218793809863,-46.74464502948716,0.06761488960927386,0.9985556157782998,0.001444384221700249,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,16.453124533294258,diagnostic_only_not_gate,528,0.07705779334500873,329,0.42556917688266205,-0.3485113835376533,199,-0.3485113835376533,True,major,BFP.RANK_SHIFT_MAJOR
404/W900/D500,404,900,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-0.8464271277243789,-0.8464271277243789,-17.7667834968777,0.06744011583216546,0.9962185000425752,0.003781499957424729,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,1.3157299586307531,diagnostic_only_not_gate,175,0.6952714535901927,498,0.12959719789842383,0.5656742556917689,-323,0.5656742556917689,True,major,BFP.RANK_SHIFT_MAJOR
404/W900/D550,404,900,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.13612842070787,-1.13612842070787,-20.233049747152137,0.06757630096953365,0.9966712208377541,0.003328779162245895,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,2.0499398167607334,diagnostic_only_not_gate,211,0.6322241681260945,471,0.17688266199649738,0.4553415061295971,-260,0.4553415061295971,True,major,BFP.RANK_SHIFT_MAJOR
404/W900/D600,404,900,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.4236002645156347,-1.4236002645156347,-22.730154400585754,0.06769797210758952,0.9970305109884529,0.00296948901154726,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,3.2670598445556895,diagnostic_only_not_gate,243,0.5761821366024518,401,0.29947460595446584,0.2767075306479859,-158,0.2767075306479859,True,major,BFP.RANK_SHIFT_MAJOR
404/W900/D650,404,900,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.773882809198311,-1.773882809198311,-25.232043482501314,0.06780776398703109,0.9973198354675528,0.0026801645324473163,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,5.050501083665796,diagnostic_only_not_gate,275,0.520140105078809,292,0.49036777583187385,0.02977232924693518,-17,0.02977232924693518,False,none,
404/W900/D700,404,900,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-2.129715314369605,-2.129715314369605,-27.71254605180078,0.06790767815985639,0.9975555590696987,0.0024444409303012713,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,6.072799759610042,diagnostic_only_not_gate,304,0.46935201401050786,290,0.4938704028021016,-0.024518388791593737,14,-0.024518388791593737,False,none,
404/W900/D800,404,900,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-2.906979954969816,-2.906979954969816,-32.429926883793144,0.06797567990922283,0.9979083056275407,0.002091694372459175,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,7.702353627497707,diagnostic_only_not_gate,357,0.3765323992994746,337,0.4115586690017513,-0.035026269702276736,20,-0.035026269702276736,False,none,
404/W900/D900,404,900,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-3.76858181089694,-3.76858181089694,-36.6619727927161,0.06792639507229499,0.9981506511976792,0.0018493488023206583,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,9.648955065277006,diagnostic_only_not_gate,415,0.2749562171628721,355,0.3800350262697023,-0.1050788091068302,60,-0.1050788091068302,False,none,
404/W900/D1000,404,900,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-4.578264751492992,-4.578264751492992,-40.30211937264882,0.06787942002055337,0.9983185676975329,0.0016814323024671315,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,10.375659988736643,diagnostic_only_not_gate,463,0.190893169877408,406,0.29071803852889666,-0.09982486865148865,57,-0.09982486865148865,False,none,
