diagnostic_schema_version,candidate_id,route_key,comparison_stratum,v1_scalar_rank_percentile_in_stratum,bfp_roi_rank_percentile_in_stratum,green_tensor_rank_percentile_in_stratum,green_tensor_vs_v1_rank_percentile_delta,green_tensor_pairwise_inversion_flag,surrogate_risk_label,surrogate_risk_reason_codes,raw_complex_field_proxy_diagnostic_only,raw_magnitude_final_gate_allowed,calibrated_claim_allowed,p0_release_conclusion_changed,physical_ceiling_role
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1000_D800,404/W1000/D800,all_ranked_routes,0.43782837127845886,0.4098073555166375,0.22416812609457093,-0.21366024518388793,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.3490367775831874,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1000_D900,404/W1000/D900,all_ranked_routes,0.3485113835376532,0.3169877408056042,0.09281961471103328,-0.2556917688266199,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.27250437828371277,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1000_D1000,404/W1000/D1000,all_ranked_routes,0.2661996497373029,0.23467600700525393,0.19264448336252193,-0.07355516637478099,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.33091068301225923,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1000_D1100,404/W1000/D1100,all_ranked_routes,0.2521891418563923,0.16462346760070057,0.25131348511383533,-0.0008756567425569628,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.36873905429071807,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1000_D1200,404/W1000/D1200,all_ranked_routes,0.2626970227670753,0.1260945709281961,0.3765323992994746,0.11383537653239928,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.44676007005253937,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1000_D1300,404/W1000/D1300,all_ranked_routes,0.37127845884413313,0.11383537653239928,0.46760070052539404,0.09632224168126091,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.5192644483362522,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1000_D1400,404/W1000/D1400,all_ranked_routes,0.4238178633975481,0.11208406304728546,0.553415061295972,0.12959719789842383,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.5790718038528897,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1000_D1500,404/W1000/D1500,all_ranked_routes,0.3975481611208407,0.12259194395796846,0.5919439579684764,0.19439579684763575,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.6012259194395797,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1100_D500,404/W1100/D500,all_ranked_routes,0.16112084063047283,0.7408056042031523,0.7530647985989491,0.5919439579684763,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.7266199649737304,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1100_D550,404/W1100/D550,all_ranked_routes,0.18388791593695275,0.681260945709282,0.6847635726795096,0.5008756567425569,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.669877408056042,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1100_D600,404/W1100/D600,all_ranked_routes,0.26970227670753066,0.6252189141856392,0.5936952714535901,0.32399299474605947,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.602014010507881,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1100_D650,404/W1100/D650,all_ranked_routes,0.4185639229422067,0.5726795096322241,0.4973730297723292,0.07880910683012254,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.5436952714535902,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1100_D700,404/W1100/D700,all_ranked_routes,0.5166374781085814,0.521891418563923,0.40455341506129594,-0.11208406304728546,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.46882661996497377,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1100_D800,404/W1100/D800,all_ranked_routes,0.4203152364273205,0.4290718038528897,0.23817863397548156,-0.18213660245183894,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.3577057793345009,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1100_D900,404/W1100/D900,all_ranked_routes,0.3555166374781086,0.350262697022767,0.11295971978984243,-0.24255691768826615,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.2875656742556918,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1100_D1000,404/W1100/D1000,all_ranked_routes,0.2434325744308231,0.2626970227670753,0.21190893169877412,-0.031523642732048995,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.34343257443082315,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1100_D1100,404/W1100/D1100,all_ranked_routes,0.22241681260945712,0.1996497373029772,0.28021015761821366,0.05779334500875655,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.3845008756567425,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1100_D1200,404/W1100/D1200,all_ranked_routes,0.2837127845884413,0.15061295971978983,0.3887915936952715,0.1050788091068302,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.4575306479859895,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1100_D1300,404/W1100/D1300,all_ranked_routes,0.36427320490367776,0.1366024518388792,0.4816112084063048,0.11733800350262702,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.5295096322241681,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1100_D1400,404/W1100/D1400,all_ranked_routes,0.3992994746059545,0.13134851138353765,0.5709281961471103,0.17162872154115583,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.5877408056042032,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1100_D1500,404/W1100/D1500,all_ranked_routes,0.4325744308231173,0.14185639229422065,0.6007005253940456,0.1681260945709283,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.6098949211908932,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1200_D500,404/W1200/D500,all_ranked_routes,0.16462346760070057,0.7600700525394045,0.7600700525394045,0.595446584938704,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.7338879159369527,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1200_D550,404/W1200/D550,all_ranked_routes,0.22416812609457093,0.7075306479859895,0.6970227670753064,0.4728546409807355,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6813485113835377,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1200_D600,404/W1200/D600,all_ranked_routes,0.3029772329246935,0.6444833625218914,0.6024518388791593,0.29947460595446584,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6105954465849386,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1200_D650,404/W1200/D650,all_ranked_routes,0.42732049036777586,0.5936952714535901,0.5113835376532399,0.08406304728546399,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.5528896672504378,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1200_D700,404/W1200/D700,all_ranked_routes,0.45884413309982486,0.5411558669001751,0.4133099824868651,-0.045534150612959734,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.47749562171628723,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1200_D800,404/W1200/D800,all_ranked_routes,0.44833625218914186,0.45709281961471104,0.2565674255691769,-0.19176882661996497,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.37031523642732045,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1200_D900,404/W1200/D900,all_ranked_routes,0.3380035026269702,0.3782837127845884,0.13485113835376528,-0.20315236427320493,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.30017513134851137,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1200_D1000,404/W1200/D1000,all_ranked_routes,0.2644483362521891,0.29947460595446584,0.23992994746059548,-0.024518388791593626,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.3600700525394046,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1200_D1100,404/W1200/D1100,all_ranked_routes,0.2311733800350263,0.23817863397548156,0.31173380035026266,0.08056042031523636,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.4017513134851138,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1200_D1200,404/W1200/D1200,all_ranked_routes,0.29772329246935203,0.18739054290718038,0.4098073555166375,0.11208406304728546,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.47434325744308226,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1200_D1300,404/W1200/D1300,all_ranked_routes,0.3467600700525394,0.159369527145359,0.49299474605954463,0.14623467600700524,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.5396672504378284,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1200_D1400,404/W1200/D1400,all_ranked_routes,0.3695271453590193,0.14886164623467601,0.584938704028021,0.21541155866900163,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.5956217162872155,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1200_D1500,404/W1200/D1500,all_ranked_routes,0.44483362521891423,0.169877408056042,0.6208406304728546,0.17600700525394042,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.6225043782837127,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1300_D500,404/W1300/D500,all_ranked_routes,0.180385288966725,0.7828371278458844,0.7723292469352014,0.5919439579684764,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.743782837127846,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1300_D550,404/W1300/D550,all_ranked_routes,0.2609457092819615,0.7267950963222417,0.7075306479859895,0.44658493870402804,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6908931698774081,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1300_D600,404/W1300/D600,all_ranked_routes,0.36252189141856395,0.6672504378283712,0.617338003502627,0.2548161120840631,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6208406304728546,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1300_D650,404/W1300/D650,all_ranked_routes,0.4133099824868651,0.6129597197898424,0.5262697022767076,0.11295971978984243,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.5617338003502628,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1300_D700,404/W1300/D700,all_ranked_routes,0.4623467600700525,0.5656742556917689,0.42732049036777586,-0.035026269702276625,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.48852889667250443,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1300_D800,404/W1300/D800,all_ranked_routes,0.38528896672504376,0.4816112084063048,0.27583187390542907,-0.10945709281961469,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.38134851138353765,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1300_D900,404/W1300/D900,all_ranked_routes,0.3274956217162872,0.40630472854640975,0.159369527145359,-0.1681260945709282,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.3125218914185639,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1300_D1000,404/W1300/D1000,all_ranked_routes,0.26795096322241685,0.3362521891418564,0.26795096322241685,0.0,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.37653239929947463,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1300_D1100,404/W1300/D1100,all_ranked_routes,0.2504378283712785,0.2661996497373029,0.33274956217162877,0.08231173380035028,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.41444833625218913,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1300_D1200,404/W1300/D1200,all_ranked_routes,0.2539404553415061,0.2206654991243433,0.4290718038528897,0.17513134851138357,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.4893169877408057,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1300_D1300,404/W1300/D1300,all_ranked_routes,0.3345008756567426,0.19614711033274956,0.5148861646234676,0.180385288966725,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.5563047285464098,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1300_D1400,404/W1300/D1400,all_ranked_routes,0.4220665499124343,0.1891418563922942,0.6094570928196147,0.18739054290718038,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.6137478108581436,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1300_D1500,404/W1300/D1500,all_ranked_routes,0.4500875656742557,0.19789842381786338,0.637478108581436,0.18739054290718038,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.6350262697022768,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D500,404/W1400/D500,all_ranked_routes,0.17338003502626975,0.8038528896672504,0.7880910683012259,0.6147110332749561,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.7583187390542908,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D550,404/W1400/D550,all_ranked_routes,0.24693520140105074,0.7460595446584939,0.7180385288966725,0.4711033274956218,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6990367775831874,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D600,404/W1400/D600,all_ranked_routes,0.35376532399299476,0.6900175131348512,0.6287215411558669,0.2749562171628721,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6310858143607705,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D650,404/W1400/D650,all_ranked_routes,0.45709281961471104,0.637478108581436,0.5394045534150613,0.08231173380035028,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.5727670753064797,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D700,404/W1400/D700,all_ranked_routes,0.47110332749562167,0.5901926444833625,0.4395796847635727,-0.031523642732048995,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.4993870402802102,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D800,404/W1400/D800,all_ranked_routes,0.3870402802101576,0.5043782837127846,0.29772329246935203,-0.08931698774080554,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.3915936952714536,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D900,404/W1400/D900,all_ranked_routes,0.3239929947460596,0.42556917688266205,0.1786339754816112,-0.14535901926444839,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.3213660245183888,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D1000,404/W1400/D1000,all_ranked_routes,0.2206654991243433,0.36427320490367776,0.29071803852889666,0.07005253940455336,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.3891418563922942,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D1100,404/W1400/D1100,all_ranked_routes,0.23817863397548156,0.30998248686514884,0.3590192644483362,0.12084063047285465,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.4341506129597198,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D1200,404/W1400/D1200,all_ranked_routes,0.2749562171628721,0.25919439579684767,0.4518388791593695,0.17688266199649738,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.5065674255691769,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D1300,404/W1400/D1300,all_ranked_routes,0.3257443082311734,0.23992994746059548,0.5481611208406305,0.22241681260945712,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.5760070052539404,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D1400,404/W1400/D1400,all_ranked_routes,0.41681260945709286,0.22767075306479856,0.626970227670753,0.2101576182136602,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.6309982486865149,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_404_W1400_D1500,404/W1400/D1500,all_ranked_routes,0.3887915936952715,0.2434325744308231,0.6654991243432574,0.2767075306479859,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6555166374781085,False,False,False,surrogate_risk_reduction_only
